millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
4775,12:00:11,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.3170,0.0000,0.0000,0.0000
4875,12:00:11,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.3150,0.0000,0.0000,0.0000
4975,12:00:11,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.3020,0.0000,0.0000,0.0000
5075,12:00:11,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2940,0.0000,0.0000,0.0000
5175,12:00:11,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2780,0.0000,0.0000,0.0000
5275,12:00:11,SAFETY,7.73,62.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2660,0.0000,0.0000,0.0000
5375,12:00:11,SAFETY,7.73,62.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2540,0.0000,0.0000,0.0000
5478,12:00:11,SAFETY,7.73,62.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2470,0.0000,0.0000,0.0000
5578,12:00:12,SAFETY,7.73,62.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2410,0.0000,0.0000,0.0000
5678,12:00:12,SAFETY,7.73,62.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2330,0.0000,0.0000,0.0000
5778,12:00:12,SAFETY,7.63,57.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2250,0.0000,0.0000,0.0000
5878,12:00:12,SAFETY,7.63,57.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2170,0.0000,0.0000,0.0000
5978,12:00:12,SAFETY,7.63,57.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2120,0.0000,0.0000,0.0000
6078,12:00:12,SAFETY,7.63,57.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.2020,0.0000,0.0000,0.0000
6178,12:00:12,SAFETY,7.63,57.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1910,0.0000,0.0000,0.0000
6278,12:00:12,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1880,0.0000,0.0000,0.0000
6381,12:00:12,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1740,0.0000,0.0000,0.0000
6481,12:00:12,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1660,0.0000,0.0000,0.0000
6581,12:00:13,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1640,0.0000,0.0000,0.0000
6681,12:00:13,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1470,0.0000,0.0000,0.0000
6781,12:00:13,SAFETY,7.73,62.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1410,0.0000,0.0000,0.0000
6881,12:00:13,SAFETY,7.73,62.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1370,0.0000,0.0000,0.0000
6981,12:00:13,SAFETY,7.73,62.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1250,0.0000,0.0000,0.0000
7081,12:00:13,SAFETY,7.73,62.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1180,0.0000,0.0000,0.0000
7197,12:00:13,SAFETY,7.73,62.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1100,0.0000,0.0000,0.0000
7297,12:00:13,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.1050,0.0000,0.0000,0.0000
7397,12:00:13,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.0860,0.0000,0.0000,0.0000
7497,12:00:13,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.0770,0.0000,0.0000,0.0000
7597,12:00:14,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.0690,0.0000,0.0000,0.0000
7697,12:00:14,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.0490,0.0000,0.0000,0.0000
7797,12:00:14,SAFETY,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.0360,0.0000,0.0000,0.0000
7897,12:00:14,SAFETY,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.0180,0.0000,0.0000,0.0000
7997,12:00:14,SAFETY,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,1.0030,0.0000,0.0000,0.0000
8100,12:00:14,SAFETY,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.9900,0.0000,0.0000,0.0000
8200,12:00:14,SAFETY,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.9710,0.0000,0.0000,0.0000
8300,12:00:14,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.9610,0.0000,0.0000,0.0000
8400,12:00:14,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.9430,0.0000,0.0000,0.0000
8503,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.9300,0.0000,0.0000,0.0000
8603,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.9140,0.0000,0.0000,0.0000
8703,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.8980,0.0000,0.0000,0.0000
8803,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.8820,0.0000,0.0000,0.0000
8906,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.8660,0.0000,0.0000,0.0000
9006,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.8530,0.0000,0.0000,0.0000
9106,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.8350,0.0000,0.0000,0.0000
9206,12:00:15,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.8240,0.0000,0.0000,0.0000
9306,12:00:15,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.8130,0.0000,0.0000,0.0000
9406,12:00:15,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.7950,0.0000,0.0000,0.0000
9506,12:00:16,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.7790,0.0000,0.0000,0.0000
9606,12:00:16,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.7640,0.0000,0.0000,0.0000
9706,12:00:16,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.7450,0.0000,0.0000,0.0000
9806,12:00:16,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.7340,0.0000,0.0000,0.0000
9906,12:00:16,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.7180,0.0000,0.0000,0.0000
10006,12:00:16,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.6980,0.0000,0.0000,0.0000
10106,12:00:16,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.6770,0.0000,0.0000,0.0000
10209,12:00:16,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.6600,0.0000,0.0000,0.0000
10309,12:00:16,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.6400,0.0000,0.0000,0.0000
10409,12:00:16,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.6250,0.0000,0.0000,0.0000
10509,12:00:17,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.6040,0.0000,0.0000,0.0000
10609,12:00:17,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.5910,0.0000,0.0000,0.0000
10709,12:00:17,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.5770,0.0000,0.0000,0.0000
10809,12:00:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.5600,0.0000,0.0000,0.0000
10909,12:00:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.5440,0.0000,0.0000,0.0000
11012,12:00:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.5250,0.0000,0.0000,0.0000
11112,12:00:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.5090,0.0000,0.0000,0.0000
11212,12:00:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4910,0.0000,0.0000,0.0000
11312,12:00:17,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4770,0.0000,0.0000,0.0000
11412,12:00:17,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4630,0.0000,0.0000,0.0000
11512,12:00:18,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4540,0.0000,0.0000,0.0000
11612,12:00:18,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4400,0.0000,0.0000,0.0000
11712,12:00:18,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4270,0.0000,0.0000,0.0000
11812,12:00:18,SAFETY,7.55,53.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4160,0.0000,0.0000,0.0000
11915,12:00:18,SAFETY,7.55,53.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.4030,0.0000,0.0000,0.0000
12015,12:00:18,SAFETY,7.55,53.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3940,0.0000,0.0000,0.0000
12115,12:00:18,SAFETY,7.55,53.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3820,0.0000,0.0000,0.0000
12215,12:00:18,SAFETY,7.55,53.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3740,0.0000,0.0000,0.0000
12315,12:00:18,SAFETY,7.54,52.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3690,0.0000,0.0000,0.0000
12415,12:00:18,SAFETY,7.54,52.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3600,0.0000,0.0000,0.0000
12515,12:00:19,SAFETY,7.54,52.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3540,0.0000,0.0000,0.0000
12615,12:00:19,SAFETY,7.54,52.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3450,0.0000,0.0000,0.0000
12718,12:00:19,SAFETY,7.54,52.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3410,0.0000,0.0000,0.0000
12821,12:00:19,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3330,0.0000,0.0000,0.0000
12921,12:00:19,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3300,0.0000,0.0000,0.0000
13021,12:00:19,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3240,0.0000,0.0000,0.0000
13121,12:00:19,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3220,0.0000,0.0000,0.0000
13221,12:00:19,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3200,0.0000,0.0000,0.0000
13321,12:00:19,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3200,0.0000,0.0000,0.0000
13421,12:00:19,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3170,0.0000,0.0000,0.0000
13521,12:00:20,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3160,0.0000,0.0000,0.0000
13624,12:00:20,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3140,0.0000,0.0000,0.0000
13724,12:00:20,SAFETY,7.57,53.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3130,0.0000,0.0000,0.0000
13824,12:00:20,SAFETY,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3100,0.0000,0.0000,0.0000
13924,12:00:20,SAFETY,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3110,0.0000,0.0000,0.0000
14026,12:00:20,SAFETY,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3090,0.0000,0.0000,0.0000
14126,12:00:20,SAFETY,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.300,0.3100,0.0000,0.0000,0.0000
