millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,u_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
126111,16:21:52,ALTITUDE_HOLD,7.67,59.5,0.1000,-0.1900,-0.0710,-0.7914,1.0000,2.3190,-0.7204,14.1035,0.7740,0.0222,0.4760,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3360,0.0000,0.0000,0.0000
126211,16:21:52,ALTITUDE_HOLD,7.67,59.5,0.1000,0.0800,-0.0110,-0.7962,1.0000,2.3270,-0.7852,14.0250,-0.6480,0.0091,0.3826,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3070,0.0000,0.0000,0.0000
126311,16:21:52,ALTITUDE_HOLD,7.67,59.5,0.1000,-0.1800,-0.0810,-0.7854,1.0000,2.3090,-0.7044,13.9546,0.8080,0.0247,0.4822,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3190,0.0000,0.0000,0.0000
126411,16:21:52,ALTITUDE_HOLD,7.67,59.5,0.1000,0.1300,-0.0040,-0.7932,1.0000,2.3220,-0.7892,13.8757,-0.8478,0.0076,0.3624,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3130,0.0000,0.0000,0.0000
126511,16:21:52,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.1900,-0.0700,-0.7818,1.0000,2.3030,-0.7118,13.8045,0.7740,0.0227,0.4574,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3180,0.0000,0.0000,0.0000
126611,16:21:52,ALTITUDE_HOLD,7.78,65.8,0.1000,0.1600,0.0000,-0.7914,1.0000,2.3190,-0.7914,13.7253,-0.7960,0.0066,0.3444,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2990,0.0000,0.0000,0.0000
126711,16:21:52,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.2600,-0.0680,-0.7758,1.0000,2.2930,-0.7078,13.6546,0.8360,0.0229,0.4476,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3200,0.0000,0.0000,0.0000
126811,16:21:52,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.0600,-0.0440,-0.7722,1.0000,2.2870,-0.7282,13.5817,-0.2040,0.0184,0.4134,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2870,0.0000,0.0000,0.0000
126911,16:21:52,ALTITUDE_HOLD,7.78,65.8,0.1000,0.3300,-0.0040,-0.7920,1.0000,2.3200,-0.7880,13.5029,-0.5980,0.0063,0.3265,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3200,0.0000,0.0000,0.0000
127011,16:21:52,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.1800,-0.0020,-0.7812,1.0000,2.3020,-0.7792,13.4250,0.0880,0.0079,0.3303,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3020,0.0000,0.0000,0.0000
127111,16:21:53,ALTITUDE_HOLD,7.82,67.8,0.1000,0.0700,-0.0200,-0.7854,1.0000,2.3090,-0.7654,13.3485,0.1380,0.0105,0.3409,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.3090,0.0000,0.0000,0.0000
127211,16:21:53,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.1700,-0.0020,-0.7752,1.0000,2.2920,-0.7732,13.2712,-0.0780,0.0088,0.3228,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2920,0.0000,0.0000,0.0000
127311,16:21:53,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.1000,-0.0100,-0.7692,1.0000,2.2820,-0.7592,13.1952,0.1400,0.0113,0.3337,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2820,0.0000,0.0000,0.0000
127411,16:21:53,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.1300,-0.1020,-0.7614,1.0000,2.2690,-0.6594,13.1293,0.9980,0.0307,0.4588,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2690,0.0000,0.0000,0.0000
127511,16:21:53,ALTITUDE_HOLD,7.72,62.2,0.1000,0.0700,-0.0520,-0.7656,1.0000,2.2760,-0.7136,13.0579,-0.5420,0.0194,0.3801,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2760,0.0000,0.0000,0.0000
127611,16:21:53,ALTITUDE_HOLD,7.72,62.2,0.1000,-0.1200,-0.0900,-0.7584,1.0000,2.2640,-0.6684,12.9911,0.4520,0.0279,0.4330,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2640,0.0000,0.0000,0.0000
127711,16:21:53,ALTITUDE_HOLD,7.72,62.2,0.1000,0.1200,-0.0320,-0.7656,1.0000,2.2760,-0.7336,12.9177,-0.6520,0.0146,0.3396,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2760,0.0000,0.0000,0.0000
127811,16:21:53,ALTITUDE_HOLD,7.72,62.2,0.1000,-0.1200,-0.0360,-0.7584,1.0000,2.2640,-0.7224,12.8455,0.1120,0.0165,0.3471,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2640,0.0000,0.0000,0.0000
127911,16:21:53,ALTITUDE_HOLD,7.72,62.2,0.1000,0.0800,0.0060,-0.7632,1.0000,2.2720,-0.7692,12.7686,-0.4680,0.0070,0.2776,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2720,0.0000,0.0000,0.0000
128011,16:21:53,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0800,-0.0240,-0.7584,1.0000,2.2640,-0.7344,12.6951,0.3480,0.0137,0.3162,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2640,0.0000,0.0000,0.0000
128111,16:21:54,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0100,-0.0020,-0.7578,1.0000,2.2630,-0.7558,12.6196,-0.2140,0.0092,0.2803,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2630,0.0000,0.0000,0.0000
128211,16:21:54,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.1200,-0.0500,-0.7506,1.0000,2.2510,-0.7006,12.5495,0.5520,0.0199,0.3462,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2510,0.0000,0.0000,0.0000
128311,16:21:54,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1300,0.0000,-0.7584,1.0000,2.2640,-0.7584,12.4737,-0.5780,0.0081,0.2623,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2640,0.0000,0.0000,0.0000
128411,16:21:54,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.1900,-0.0540,-0.7470,1.0000,2.2450,-0.6930,12.4044,0.6540,0.0208,0.3416,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2450,0.0000,0.0000,0.0000
128511,16:21:54,ALTITUDE_HOLD,7.78,65.6,0.1000,0.1500,-0.0080,-0.7560,1.0000,2.2600,-0.7480,12.3296,-0.5500,0.0096,0.2615,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2600,0.0000,0.0000,0.0000
128611,16:21:54,ALTITUDE_HOLD,7.78,65.6,0.1000,-0.2500,-0.0560,-0.7410,1.0000,2.2350,-0.6850,12.2611,0.6300,0.0218,0.3378,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2350,0.0000,0.0000,0.0000
128711,16:21:54,ALTITUDE_HOLD,7.78,65.6,0.1000,0.1500,-0.0020,-0.7500,1.0000,2.2500,-0.7480,12.1863,-0.6300,0.0090,0.2471,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2500,0.0000,0.0000,0.0000
128811,16:21:54,ALTITUDE_HOLD,7.78,65.6,0.1000,-0.3200,-0.0920,-0.7308,1.0000,2.2180,-0.6388,12.1224,1.0920,0.0302,0.3848,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2180,0.0000,0.0000,0.0000
128911,16:21:54,ALTITUDE_HOLD,7.78,65.6,0.1000,0.3300,0.0120,-0.7506,1.0000,2.2510,-0.7626,12.0461,-1.2380,0.0054,0.2138,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2510,0.0000,0.0000,0.0000
129011,16:21:54,ALTITUDE_HOLD,7.83,68.5,0.1000,-0.3300,-0.0840,-0.7308,1.0000,2.2180,-0.6468,11.9814,1.1580,0.0280,0.3601,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2180,0.0000,0.0000,0.0000
129111,16:21:55,ALTITUDE_HOLD,7.83,68.5,0.1000,0.2300,0.0120,-0.7446,1.0000,2.2410,-0.7566,11.9058,-1.0980,0.0059,0.2076,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2410,0.0000,0.0000,0.0000
129211,16:21:55,ALTITUDE_HOLD,7.83,68.5,0.1000,-0.1800,-0.0540,-0.7338,1.0000,2.2230,-0.6798,11.8378,0.7680,0.0208,0.3021,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2230,0.0000,0.0000,0.0000
129311,16:21:55,ALTITUDE_HOLD,7.83,68.5,0.1000,-0.0100,0.0080,-0.7332,1.0000,2.2220,-0.7412,11.7637,-0.6140,0.0084,0.2136,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2220,0.0000,0.0000,0.0000
129411,16:21:55,ALTITUDE_HOLD,7.83,68.5,0.1000,-0.1800,-0.0940,-0.7224,1.0000,2.2040,-0.6284,11.7008,1.1280,0.0303,0.3562,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2040,0.0000,0.0000,0.0000
129511,16:21:55,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0500,-0.0180,-0.7254,1.0000,2.2090,-0.7074,11.6301,-0.7900,0.0143,0.2448,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.2090,0.0000,0.0000,0.0000
129611,16:21:55,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.2600,-0.1160,-0.7098,1.0000,2.1830,-0.5938,11.5707,1.1360,0.0362,0.3888,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1830,0.0000,0.0000,0.0000
129711,16:21:55,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1200,-0.0560,-0.7170,1.0000,2.1950,-0.6610,11.5046,-0.6720,0.0224,0.2934,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1950,0.0000,0.0000,0.0000
129811,16:21:55,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.1400,-0.0820,-0.7086,1.0000,2.1810,-0.6266,11.4420,0.3440,0.0287,0.3325,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1810,0.0000,0.0000,0.0000
129911,16:21:55,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0000,-0.0460,-0.7086,1.0000,2.1810,-0.6626,11.3757,-0.3600,0.0210,0.2783,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1810,0.0000,0.0000,0.0000
130011,16:21:55,ALTITUDE_HOLD,7.79,66.3,0.1000,0.0300,-0.0500,-0.7104,1.0000,2.1840,-0.6604,11.3097,0.0220,0.0211,0.2746,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1840,0.0000,0.0000,0.0000
130111,16:21:56,ALTITUDE_HOLD,7.79,66.3,0.1000,-0.2100,-0.0400,-0.6978,1.0000,2.1630,-0.6578,11.2439,0.0260,0.0212,0.2714,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1630,0.0000,0.0000,0.0000
130211,16:21:56,ALTITUDE_HOLD,7.79,66.3,0.1000,0.0400,-0.0560,-0.7002,1.0000,2.1670,-0.6442,11.1795,0.1360,0.0234,0.2828,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1670,0.0000,0.0000,0.0000
130311,16:21:56,ALTITUDE_HOLD,7.79,66.3,0.1000,-0.3400,-0.0960,-0.6798,1.0000,2.1330,-0.5838,11.1211,0.6040,0.0348,0.3566,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1330,0.0000,0.0000,0.0000
130412,16:21:56,ALTITUDE_HOLD,7.79,66.3,0.1000,-0.0500,-0.1060,-0.6768,1.0000,2.1280,-0.5708,11.0640,0.1300,0.0367,0.3680,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1660,0.0000,0.0000,0.0000
130512,16:21:56,ALTITUDE_HOLD,7.73,62.9,0.1000,0.3800,-0.0360,-0.6996,1.0000,2.1660,-0.6636,10.9976,-0.9280,0.0177,0.2389,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1210,0.0000,0.0000,0.0000
130612,16:21:56,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.4100,-0.0760,-0.6750,1.0000,2.1250,-0.5990,10.9377,0.6460,0.0301,0.3181,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1590,0.0000,0.0000,0.0000
130712,16:21:56,ALTITUDE_HOLD,7.73,62.9,0.1000,0.3200,-0.0200,-0.6942,1.0000,2.1570,-0.6742,10.8703,-0.7520,0.0147,0.2120,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1130,0.0000,0.0000,0.0000
130812,16:21:56,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.4600,-0.0440,-0.6666,1.0000,2.1110,-0.6226,10.8081,0.5160,0.0246,0.2739,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1450,0.0000,0.0000,0.0000
130912,16:21:56,ALTITUDE_HOLD,7.73,62.9,0.1000,0.2700,0.0200,-0.6828,1.0000,2.1380,-0.7028,10.7378,-0.8020,0.0084,0.1610,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1140,0.0000,0.0000,0.0000
131012,16:21:56,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.3000,-0.1160,-0.6648,1.0000,2.1080,-0.5488,10.6829,1.5400,0.0384,0.3587,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1310,0.0000,0.0000,0.0000
131112,16:21:57,ALTITUDE_HOLD,7.82,68.1,0.1000,0.1800,0.0020,-0.6756,1.0000,2.1260,-0.6776,10.6151,-1.2880,0.0124,0.1819,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1070,0.0000,0.0000,0.0000
131212,16:21:57,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.1600,-0.0940,-0.6660,1.0000,2.1100,-0.5720,10.5579,1.0560,0.0328,0.3155,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1170,0.0000,0.0000,0.0000
131312,16:21:57,ALTITUDE_HOLD,7.82,68.1,0.1000,0.0700,0.0120,-0.6702,1.0000,2.1170,-0.6822,10.4897,-1.1020,0.0106,0.1632,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1000,0.0000,0.0000,0.0000
131412,16:21:57,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.1900,-0.0800,-0.6588,1.0000,2.0980,-0.5788,10.4318,1.0340,0.0307,0.2938,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1010,0.0000,0.0000,0.0000
131512,16:21:57,ALTITUDE_HOLD,7.73,62.7,0.1000,0.0000,-0.0200,-0.6588,1.0000,2.0980,-0.6388,10.3680,-0.6000,0.0183,0.2082,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.1050,0.0000,0.0000,0.0000
131612,16:21:57,ALTITUDE_HOLD,7.73,62.7,0.1000,0.0100,-0.0540,-0.6594,1.0000,2.0990,-0.6054,10.3074,0.3340,0.0245,0.2462,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0930,0.0000,0.0000,0.0000
131712,16:21:57,ALTITUDE_HOLD,7.73,62.7,0.1000,-0.0600,-0.0340,-0.6558,1.0000,2.0930,-0.6218,10.2452,-0.1640,0.0208,0.2183,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0930,0.0000,0.0000,0.0000
131812,16:21:57,ALTITUDE_HOLD,7.73,62.7,0.1000,-0.0400,-0.0560,-0.6534,1.0000,2.0890,-0.5974,10.1855,0.2440,0.0252,0.2444,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0900,0.0000,0.0000,0.0000
131912,16:21:57,ALTITUDE_HOLD,7.73,62.7,0.1000,-0.1400,-0.0460,-0.6450,1.0000,2.0750,-0.5990,10.1256,-0.0160,0.0244,0.2363,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0770,0.0000,0.0000,0.0000
132012,16:21:57,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.1000,-0.0660,-0.6390,1.0000,2.0650,-0.5730,10.0683,0.2600,0.0290,0.2648,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0600,0.0000,0.0000,0.0000
132112,16:21:58,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.1500,-0.0980,-0.6300,1.0000,2.0500,-0.5320,10.0151,0.4100,0.0364,0.3136,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0530,0.0000,0.0000,0.0000
132212,16:21:58,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.0300,-0.0920,-0.6282,1.0000,2.0470,-0.5362,9.9615,-0.0420,0.0349,0.3026,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0370,0.0000,0.0000,0.0000
132312,16:21:58,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.0900,-0.1020,-0.6228,1.0000,2.0380,-0.5208,9.9094,0.1540,0.0372,0.3176,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0370,0.0000,0.0000,0.0000
132412,16:21:58,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.0300,-0.0800,-0.6210,1.0000,2.0350,-0.5410,9.8553,-0.2020,0.0326,0.2855,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0260,0.0000,0.0000,0.0000
132512,16:21:58,ALTITUDE_HOLD,7.74,63.6,0.1000,-0.1900,-0.0980,-0.6096,1.0000,2.0160,-0.5116,9.8041,0.2940,0.0377,0.3191,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0240,0.0000,0.0000,0.0000
132612,16:21:58,ALTITUDE_HOLD,7.74,63.6,0.1000,-0.1300,-0.0940,-0.6018,1.0000,2.0030,-0.5078,9.7534,0.0380,0.0377,0.3190,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0030,0.0000,0.0000,0.0000
132712,16:21:58,ALTITUDE_HOLD,7.74,63.6,0.1000,0.1000,-0.0680,-0.6078,1.0000,2.0130,-0.5398,9.6994,-0.3200,0.0307,0.2713,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0130,0.0000,0.0000,0.0000
132812,16:21:58,ALTITUDE_HOLD,7.74,63.6,0.1000,-0.2600,-0.1020,-0.5922,1.0000,1.9870,-0.4902,9.6504,0.4960,0.0398,0.3318,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9870,0.0000,0.0000,0.0000
132912,16:21:58,ALTITUDE_HOLD,7.74,63.6,0.1000,0.2000,-0.0560,-0.6042,1.0000,2.0070,-0.5482,9.5955,-0.5800,0.0276,0.2497,1.300,0.100,0.100,3.100,1.500,0.080,0.600,2.0070,0.0000,0.0000,0.0000
133012,16:21:58,ALTITUDE_HOLD,7.78,65.4,0.1000,-0.2000,-0.0580,-0.5922,1.0000,1.9870,-0.5342,9.5421,0.1400,0.0298,0.2627,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9870,0.0000,0.0000,0.0000
133112,16:21:59,ALTITUDE_HOLD,7.78,65.4,0.1000,0.0900,-0.0140,-0.5976,1.0000,1.9960,-0.5836,9.4838,-0.4940,0.0196,0.1917,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9960,0.0000,0.0000,0.0000
133212,16:21:59,ALTITUDE_HOLD,7.78,65.4,0.1000,-0.1300,-0.0600,-0.5898,1.0000,1.9830,-0.5298,9.4308,0.5380,0.0297,0.2573,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9830,0.0000,0.0000,0.0000
133312,16:21:59,ALTITUDE_HOLD,7.78,65.4,0.1000,-0.0700,-0.0220,-0.5856,1.0000,1.9760,-0.5636,9.3744,-0.3380,0.0225,0.2070,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9760,0.0000,0.0000,0.0000
133412,16:21:59,ALTITUDE_HOLD,7.78,65.4,0.1000,-0.0800,-0.0780,-0.5808,1.0000,1.9680,-0.5028,9.3241,0.6080,0.0340,0.2822,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9680,0.0000,0.0000,0.0000
133512,16:21:59,ALTITUDE_HOLD,7.76,64.7,0.1000,-0.0800,-0.0540,-0.5760,1.0000,1.9600,-0.5220,9.2719,-0.1920,0.0296,0.2516,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9600,0.0000,0.0000,0.0000
133612,16:21:59,ALTITUDE_HOLD,7.76,64.7,0.1000,-0.1400,-0.1000,-0.5676,1.0000,1.9460,-0.4676,9.2252,0.5440,0.0397,0.3186,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9460,0.0000,0.0000,0.0000
133712,16:21:59,ALTITUDE_HOLD,7.76,64.7,0.1000,-0.0400,-0.0820,-0.5652,1.0000,1.9420,-0.4832,9.1769,-0.1560,0.0358,0.2931,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9420,0.0000,0.0000,0.0000
133812,16:21:59,ALTITUDE_HOLD,7.76,64.7,0.1000,-0.1600,-0.1000,-0.5556,1.0000,1.9260,-0.4556,9.1313,0.2760,0.0405,0.3249,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9260,0.0000,0.0000,0.0000
133912,16:21:59,ALTITUDE_HOLD,7.76,64.7,0.1000,0.0200,-0.0800,-0.5568,1.0000,1.9280,-0.4768,9.0836,-0.2120,0.0356,0.2921,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9280,0.0000,0.0000,0.0000
134012,16:21:59,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.0900,-0.0820,-0.5514,1.0000,1.9190,-0.4694,9.0367,0.0740,0.0363,0.2971,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9190,0.0000,0.0000,0.0000
134112,16:22:00,ALTITUDE_HOLD,7.71,61.6,0.1000,0.0200,-0.0500,-0.5526,1.0000,1.9210,-0.5026,8.9864,-0.3320,0.0291,0.2482,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9210,0.0000,0.0000,0.0000
134212,16:22:00,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.1100,-0.0640,-0.5460,1.0000,1.9100,-0.4820,8.9382,0.2060,0.0326,0.2705,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.9100,0.0000,0.0000,0.0000
134312,16:22:00,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.2100,-0.0740,-0.5334,1.0000,1.8890,-0.4594,8.8923,0.2260,0.0364,0.2956,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8890,0.0000,0.0000,0.0000
134412,16:22:00,ALTITUDE_HOLD,7.71,61.6,0.1000,0.0200,-0.0740,-0.5346,1.0000,1.8910,-0.4606,8.8462,-0.0120,0.0354,0.2894,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8910,0.0000,0.0000,0.0000
134512,16:22:00,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.2400,-0.1040,-0.5202,1.0000,1.8670,-0.4162,8.8046,0.4440,0.0434,0.3437,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8670,0.0000,0.0000,0.0000
134612,16:22:00,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1200,-0.0840,-0.5274,1.0000,1.8790,-0.4434,8.7603,-0.2720,0.0373,0.3033,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8790,0.0000,0.0000,0.0000
134712,16:22:00,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.2000,-0.1020,-0.5154,1.0000,1.8590,-0.4134,8.7189,0.3000,0.0424,0.3387,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8590,0.0000,0.0000,0.0000
134812,16:22:00,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0400,-0.0520,-0.5178,1.0000,1.8630,-0.4658,8.6723,-0.5240,0.0313,0.2648,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8630,0.0000,0.0000,0.0000
134912,16:22:00,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0800,-0.0720,-0.5130,1.0000,1.8550,-0.4410,8.6282,0.2480,0.0356,0.2931,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8550,0.0000,0.0000,0.0000
135012,16:22:00,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.1800,-0.0600,-0.5022,1.0000,1.8370,-0.4422,8.5840,-0.0120,0.0346,0.2870,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8370,0.0000,0.0000,0.0000
135112,16:22:01,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0100,-0.0860,-0.5016,1.0000,1.8360,-0.4156,8.5425,0.2660,0.0392,0.3179,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8360,0.0000,0.0000,0.0000
135212,16:22:01,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0900,-0.0640,-0.4962,1.0000,1.8270,-0.4322,8.4992,-0.1660,0.0351,0.2916,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8270,0.0000,0.0000,0.0000
135312,16:22:01,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0400,-0.0800,-0.4938,1.0000,1.8230,-0.4138,8.4579,0.1840,0.0381,0.3117,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8230,0.0000,0.0000,0.0000
135412,16:22:01,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0700,-0.0780,-0.4896,1.0000,1.8160,-0.4116,8.4167,0.0220,0.0377,0.3104,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8160,0.0000,0.0000,0.0000
135512,16:22:01,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.0700,-0.0560,-0.4854,1.0000,1.8090,-0.4294,8.3738,-0.1780,0.0335,0.2825,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8090,0.0000,0.0000,0.0000
135612,16:22:01,ALTITUDE_HOLD,7.78,65.8,0.1000,0.0000,-0.0540,-0.4854,1.0000,1.8090,-0.4314,8.3306,-0.0200,0.0325,0.2755,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.8090,0.0000,0.0000,0.0000
135712,16:22:01,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.1800,-0.0720,-0.4746,1.0000,1.7910,-0.4026,8.2904,0.2880,0.0375,0.3094,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.7910,0.0000,0.0000,0.0000
135812,16:22:01,ALTITUDE_HOLD,7.78,65.8,0.1000,0.0300,-0.0580,-0.4764,1.0000,1.7940,-0.4184,8.2485,-0.1580,0.0336,0.2843,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.7940,0.0000,0.0000,0.0000
135912,16:22:01,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.2100,-0.0860,-0.4638,1.0000,1.7730,-0.3778,8.2107,0.4060,0.0409,0.3340,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.7730,0.0000,0.0000,0.0000
136012,16:22:01,ALTITUDE_HOLD,7.77,64.9,0.1000,0.0100,-0.0700,-0.4644,1.0000,1.7740,-0.3944,8.1713,-0.1660,0.0369,0.3081,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.7740,0.0000,0.0000,0.0000
136112,16:22:02,ALTITUDE_HOLD,7.77,64.9,0.1000,-0.2100,-0.1120,-0.4518,1.0000,1.7530,-0.3398,8.1373,0.5460,0.0469,0.3767,1.300,0.100,0.100,3.100,1.500,0.080,0.600,1.7530,0.0000,0.0000,0.0000
