millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
191786,16:08:15,SAFETY,8.03,79.5,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5210,0.0000,0.0000,0.0000
191886,16:08:15,SAFETY,8.03,79.5,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5170,0.0000,0.0000,0.0000
191986,16:08:15,SAFETY,8.03,79.5,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5200,0.0000,0.0000,0.0000
192086,16:08:16,SAFETY,8.03,79.5,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5170,0.0000,0.0000,0.0000
192186,16:08:16,SAFETY,8.03,79.5,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5190,0.0000,0.0000,0.0000
192286,16:08:16,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5190,0.0000,0.0000,0.0000
192386,16:08:16,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5210,0.0000,0.0000,0.0000
192486,16:08:16,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5220,0.0000,0.0000,0.0000
192586,16:08:16,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5240,0.0000,0.0000,0.0000
192686,16:08:16,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5250,0.0000,0.0000,0.0000
192786,16:08:16,SAFETY,8.04,79.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5290,0.0000,0.0000,0.0000
192886,16:08:16,SAFETY,8.04,79.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5280,0.0000,0.0000,0.0000
192986,16:08:16,SAFETY,8.04,79.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5320,0.0000,0.0000,0.0000
193086,16:08:17,SAFETY,8.04,79.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5320,0.0000,0.0000,0.0000
193186,16:08:17,SAFETY,8.04,79.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5350,0.0000,0.0000,0.0000
193286,16:08:17,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5360,0.0000,0.0000,0.0000
193386,16:08:17,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5390,0.0000,0.0000,0.0000
193486,16:08:17,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5410,0.0000,0.0000,0.0000
193586,16:08:17,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5450,0.0000,0.0000,0.0000
193686,16:08:17,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5460,0.0000,0.0000,0.0000
193786,16:08:17,SAFETY,8.02,78.8,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5500,0.0000,0.0000,0.0000
193886,16:08:17,SAFETY,8.02,78.8,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5490,0.0000,0.0000,0.0000
193986,16:08:17,SAFETY,8.02,78.8,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5530,0.0000,0.0000,0.0000
194086,16:08:18,SAFETY,8.02,78.8,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5530,0.0000,0.0000,0.0000
194186,16:08:18,SAFETY,8.02,78.8,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5560,0.0000,0.0000,0.0000
194286,16:08:18,SAFETY,7.88,71.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5580,0.0000,0.0000,0.0000
194386,16:08:18,SAFETY,7.88,71.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5590,0.0000,0.0000,0.0000
194486,16:08:18,SAFETY,7.88,71.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5610,0.0000,0.0000,0.0000
194586,16:08:18,SAFETY,7.88,71.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5630,0.0000,0.0000,0.0000
194686,16:08:18,SAFETY,7.88,71.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5620,0.0000,0.0000,0.0000
194786,16:08:18,SAFETY,7.97,76.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5630,0.0000,0.0000,0.0000
194886,16:08:18,SAFETY,7.97,76.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5610,0.0000,0.0000,0.0000
194986,16:08:18,SAFETY,7.97,76.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5650,0.0000,0.0000,0.0000
195086,16:08:19,SAFETY,7.97,76.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5650,0.0000,0.0000,0.0000
195186,16:08:19,SAFETY,7.97,76.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5630,0.0000,0.0000,0.0000
195286,16:08:19,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5660,0.0000,0.0000,0.0000
195386,16:08:19,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5630,0.0000,0.0000,0.0000
195486,16:08:19,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5640,0.0000,0.0000,0.0000
195586,16:08:19,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5620,0.0000,0.0000,0.0000
195686,16:08:19,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5650,0.0000,0.0000,0.0000
195786,16:08:19,SAFETY,7.99,77.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5610,0.0000,0.0000,0.0000
195886,16:08:19,SAFETY,7.99,77.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5620,0.0000,0.0000,0.0000
195986,16:08:19,SAFETY,7.99,77.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5590,0.0000,0.0000,0.0000
196086,16:08:20,SAFETY,7.99,77.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5610,0.0000,0.0000,0.0000
196186,16:08:20,SAFETY,7.99,77.2,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5590,0.0000,0.0000,0.0000
196286,16:08:20,SAFETY,7.99,77.0,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5610,0.0000,0.0000,0.0000
196386,16:08:20,SAFETY,7.99,77.0,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5580,0.0000,0.0000,0.0000
196486,16:08:20,SAFETY,7.99,77.0,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5610,0.0000,0.0000,0.0000
196586,16:08:20,SAFETY,7.99,77.0,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5580,0.0000,0.0000,0.0000
196686,16:08:20,SAFETY,7.99,77.0,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5600,0.0000,0.0000,0.0000
196786,16:08:20,SAFETY,8.01,78.3,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5580,0.0000,0.0000,0.0000
196886,16:08:20,SAFETY,8.01,78.3,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5600,0.0000,0.0000,0.0000
196986,16:08:20,SAFETY,8.01,78.3,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5560,0.0000,0.0000,0.0000
197086,16:08:21,SAFETY,8.01,78.3,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5590,0.0000,0.0000,0.0000
197186,16:08:21,SAFETY,8.01,78.3,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5540,0.0000,0.0000,0.0000
197286,16:08:21,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5560,0.0000,0.0000,0.0000
197386,16:08:21,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5510,0.0000,0.0000,0.0000
197486,16:08:21,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5520,0.0000,0.0000,0.0000
197586,16:08:21,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5490,0.0000,0.0000,0.0000
197686,16:08:21,SAFETY,8.01,78.6,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5490,0.0000,0.0000,0.0000
197786,16:08:21,SAFETY,8.04,80.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5480,0.0000,0.0000,0.0000
197886,16:08:21,SAFETY,8.04,80.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5470,0.0000,0.0000,0.0000
197986,16:08:21,SAFETY,8.04,80.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5440,0.0000,0.0000,0.0000
198086,16:08:22,SAFETY,8.04,80.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5440,0.0000,0.0000,0.0000
198186,16:08:22,SAFETY,8.04,80.1,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5420,0.0000,0.0000,0.0000
198286,16:08:22,SAFETY,8.00,77.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5400,0.0000,0.0000,0.0000
198386,16:08:22,SAFETY,8.00,77.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5400,0.0000,0.0000,0.0000
198486,16:08:22,SAFETY,8.00,77.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5390,0.0000,0.0000,0.0000
198586,16:08:22,SAFETY,8.00,77.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5350,0.0000,0.0000,0.0000
198686,16:08:22,SAFETY,8.00,77.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5370,0.0000,0.0000,0.0000
198786,16:08:22,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5320,0.0000,0.0000,0.0000
198886,16:08:22,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5340,0.0000,0.0000,0.0000
198986,16:08:22,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5310,0.0000,0.0000,0.0000
199086,16:08:23,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5310,0.0000,0.0000,0.0000
199186,16:08:23,SAFETY,7.97,75.9,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5280,0.0000,0.0000,0.0000
199286,16:08:23,SAFETY,7.92,73.4,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5300,0.0000,0.0000,0.0000
199386,16:08:23,SAFETY,7.92,73.4,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5250,0.0000,0.0000,0.0000
199486,16:08:23,SAFETY,7.92,73.4,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5270,0.0000,0.0000,0.0000
199586,16:08:23,SAFETY,7.92,73.4,0.1000,-0.0900,-0.0098,0.0095,1.5000,1.4810,0.0193,2.1700,0.0865,0.0503,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5200,0.0000,0.0000,0.0000
199686,16:08:23,ALTITUDE_HOLD,7.92,73.4,0.1000,0.0000,0.0000,0.0095,1.5000,1.4810,0.0193,0.0000,0.0865,0.0000,0.3059,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5230,0.0000,0.0000,0.0000
199786,16:08:23,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0200,-0.0004,0.4910,1.5000,0.5180,0.4914,0.0000,4.9140,1.6380,1.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5170,0.0000,0.0000,0.0000
199886,16:08:23,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0200,-0.0010,0.4900,1.5000,0.5200,0.4910,0.0000,-0.0037,1.0908,1.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5190,0.0000,0.0000,0.0000
199986,16:08:23,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0100,-0.0011,0.4905,1.5000,0.5190,0.4916,0.0000,0.0062,0.7292,1.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5160,0.0000,0.0000,0.0000
200086,16:08:24,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0300,-0.0017,0.4920,1.5000,0.5160,0.4937,0.0000,0.0209,0.4931,1.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5150,0.0000,0.0000,0.0000
200186,16:08:24,ALTITUDE_HOLD,7.73,62.9,0.1020,-0.0098,-0.0036,0.4925,1.5000,0.5150,0.4961,0.0000,0.0229,0.3343,1.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5150,0.0000,0.0000,0.0000
200286,16:08:24,ALTITUDE_HOLD,7.71,61.8,0.1000,-0.0100,-0.0057,0.4930,1.5000,0.5140,0.4987,0.0000,0.0259,0.2315,1.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5130,0.0000,0.0000,0.0000
200386,16:08:24,ALTITUDE_HOLD,7.71,61.8,0.1000,0.0000,-0.0071,0.4930,1.5000,0.5140,0.5001,0.0000,0.0148,0.1593,1.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.500,0.5140,0.0000,0.0000,0.0000
