millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
8423,11:44:45,SAFETY,7.68,60.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.3340,0.0000,0.0000,0.0000
8523,11:44:45,SAFETY,7.68,60.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.3260,0.0000,0.0000,0.0000
8623,11:44:46,SAFETY,7.68,60.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.3140,0.0000,0.0000,0.0000
8723,11:44:46,SAFETY,7.68,60.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.3090,0.0000,0.0000,0.0000
8823,11:44:46,SAFETY,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2980,0.0000,0.0000,0.0000
8924,11:44:46,MANUAL,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2940,0.0000,0.0000,0.0000
9025,11:44:46,MANUAL,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2850,0.0000,0.0000,0.0000
9125,11:44:46,MANUAL,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2800,0.0000,0.0000,0.0000
9225,11:44:46,MANUAL,7.68,59.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2760,0.0000,0.0000,0.0000
9326,11:44:46,MANUAL,7.70,60.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2650,0.0000,0.0000,0.0000
9426,11:44:46,MANUAL,7.70,60.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2590,0.0000,0.0000,0.0000
9527,11:44:46,MANUAL,7.70,60.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2530,0.0000,0.0000,0.0000
9627,11:44:47,MANUAL,7.70,60.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2440,0.0000,0.0000,0.0000
9728,11:44:47,MANUAL,7.70,60.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2380,0.0000,0.0000,0.0000
9828,11:44:47,MANUAL,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2330,0.0000,0.0000,0.0000
9929,11:44:47,MANUAL,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2250,0.0000,0.0000,-0.9900
10029,11:44:47,MANUAL,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2150,0.0000,0.0000,-0.9900
10130,11:44:47,MANUAL,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.2060,0.0000,0.0000,-0.9900
10230,11:44:47,MANUAL,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1980,0.0000,0.0000,-0.9100
10330,11:44:47,MANUAL,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1890,0.0000,0.0000,-0.3400
10431,11:44:47,MANUAL,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1830,0.0000,0.0000,0.2100
10531,11:44:47,MANUAL,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1730,0.0000,0.0000,0.4700
10631,11:44:48,MANUAL,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1640,0.0000,0.0000,0.3200
10732,11:44:48,MANUAL,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1560,0.0000,0.0000,0.0000
10832,11:44:48,MANUAL,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1510,0.0000,0.0000,0.0000
10933,11:44:48,MANUAL,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1360,0.0000,0.0000,0.1000
11033,11:44:48,MANUAL,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1350,0.0000,0.0000,0.1000
11133,11:44:48,MANUAL,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1230,0.0000,0.0000,0.1700
11233,11:44:48,MANUAL,7.62,56.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1150,0.0000,0.0000,0.2200
11333,11:44:48,MANUAL,7.61,56.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.1090,0.0000,0.0000,0.2200
11433,11:44:48,MANUAL,7.61,56.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0960,0.0000,0.0000,0.2200
11533,11:44:48,MANUAL,7.61,56.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0900,0.0000,0.0000,0.2200
11634,11:44:49,MANUAL,7.61,56.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0740,0.0000,0.0000,0.2000
11734,11:44:49,MANUAL,7.61,56.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0650,0.0000,0.0000,0.1500
11834,11:44:49,MANUAL,7.62,56.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0540,0.0000,0.0000,0.1100
11935,11:44:49,MANUAL,7.62,56.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0440,0.0000,0.0000,0.1100
12036,11:44:49,MANUAL,7.62,56.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0340,0.0000,0.0000,0.1100
12136,11:44:49,MANUAL,7.62,56.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0260,0.0000,0.0000,0.1100
12236,11:44:49,MANUAL,7.62,56.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0170,0.0000,0.0000,0.1100
12336,11:44:49,MANUAL,7.53,51.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0090,0.0000,0.0000,0.1100
12436,11:44:49,MANUAL,7.53,51.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,1.0000,0.0000,0.0000,0.1100
12536,11:44:49,SAFETY,7.53,51.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9850,0.0000,0.0000,0.0000
12636,11:44:50,SAFETY,7.53,51.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9800,0.0000,0.0000,0.0000
12736,11:44:50,SAFETY,7.53,51.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9680,0.0000,0.0000,0.0000
12836,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9600,0.0000,0.0000,0.0000
12936,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9520,0.0000,0.0000,0.0000
13036,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9400,0.0000,0.0000,0.0000
13136,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9210,0.0000,0.0000,0.0000
13236,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.9030,0.0000,0.0000,0.0000
13336,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.8750,0.0000,0.0000,0.0000
13436,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.8460,0.0000,0.0000,0.0000
13536,11:44:50,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.8130,0.0000,0.0000,0.0000
13636,11:44:51,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.7780,0.0000,0.0000,0.0000
13736,11:44:51,SAFETY,7.61,56.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.7430,0.0000,0.0000,0.0000
13836,11:44:51,SAFETY,7.54,52.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.7090,0.0000,0.0000,0.0000
13936,11:44:51,SAFETY,7.54,52.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.6750,0.0000,0.0000,0.0000
14036,11:44:51,SAFETY,7.54,52.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.6460,0.0000,0.0000,0.0000
14136,11:44:51,SAFETY,7.54,52.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.6150,0.0000,0.0000,0.0000
14236,11:44:51,SAFETY,7.54,52.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.5870,0.0000,0.0000,0.0000
14336,11:44:51,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.5590,0.0000,0.0000,0.0000
14436,11:44:51,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.5310,0.0000,0.0000,0.0000
14536,11:44:51,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.5070,0.0000,0.0000,0.0000
14636,11:44:52,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.4810,0.0000,0.0000,0.0000
14736,11:44:52,SAFETY,7.66,59.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.4600,0.0000,0.0000,0.0000
14836,11:44:52,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.4360,0.0000,0.0000,0.0000
14936,11:44:52,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.4170,0.0000,0.0000,0.0000
15036,11:44:52,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3960,0.0000,0.0000,0.0000
15136,11:44:52,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3800,0.0000,0.0000,0.0000
15236,11:44:52,SAFETY,7.72,62.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3670,0.0000,0.0000,0.0000
15336,11:44:52,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3520,0.0000,0.0000,0.0000
15436,11:44:52,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3440,0.0000,0.0000,0.0000
15536,11:44:52,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3310,0.0000,0.0000,0.0000
15636,11:44:53,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3240,0.0000,0.0000,0.0000
15736,11:44:53,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3150,0.0000,0.0000,0.0000
15836,11:44:53,SAFETY,7.64,58.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3130,0.0000,0.0000,0.0000
15936,11:44:53,SAFETY,7.64,58.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3080,0.0000,0.0000,0.0000
16036,11:44:53,SAFETY,7.64,58.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3090,0.0000,0.0000,0.0000
16136,11:44:53,SAFETY,7.64,58.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.000,0.100,1.000,3.100,1.500,0.080,0.600,0.3100,0.0000,0.0000,0.0000
