millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
284209,15:54:54,SAFETY,7.99,77.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
284309,15:54:54,SAFETY,7.99,77.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4600,0.0000,0.0000,0.0000
284409,15:54:54,SAFETY,7.99,77.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4590,0.0000,0.0000,0.0000
284509,15:54:54,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4600,0.0000,0.0000,0.0000
284609,15:54:54,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
284711,15:54:54,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
284811,15:54:54,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
284911,15:54:54,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
285011,15:54:54,SAFETY,8.07,81.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
285113,15:54:54,SAFETY,8.07,81.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
285213,15:54:55,SAFETY,8.07,81.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
285313,15:54:55,SAFETY,8.07,81.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
285413,15:54:55,SAFETY,8.07,81.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4550,0.0000,0.0000,0.0000
285515,15:54:55,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
285615,15:54:55,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4550,0.0000,0.0000,0.0000
285715,15:54:55,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
285815,15:54:55,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4560,0.0000,0.0000,0.0000
285915,15:54:55,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4560,0.0000,0.0000,0.0000
286015,15:54:55,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
286115,15:54:55,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
286215,15:54:56,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
286315,15:54:56,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4560,0.0000,0.0000,0.0000
286417,15:54:56,SAFETY,7.94,74.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
286517,15:54:56,SAFETY,8.00,77.7,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
286617,15:54:56,SAFETY,8.00,77.7,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4590,0.0000,0.0000,0.0000
286717,15:54:56,SAFETY,8.00,77.7,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
286817,15:54:56,SAFETY,8.00,77.7,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4580,0.0000,0.0000,0.0000
286917,15:54:56,SAFETY,8.00,77.7,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4610,0.0000,0.0000,0.0000
287017,15:54:56,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4600,0.0000,0.0000,0.0000
287117,15:54:56,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4630,0.0000,0.0000,0.0000
287217,15:54:57,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4640,0.0000,0.0000,0.0000
287317,15:54:57,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4650,0.0000,0.0000,0.0000
287417,15:54:57,SAFETY,8.01,78.3,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4660,0.0000,0.0000,0.0000
287517,15:54:57,SAFETY,8.02,78.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4670,0.0000,0.0000,0.0000
287617,15:54:57,SAFETY,8.02,78.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4680,0.0000,0.0000,0.0000
287717,15:54:57,SAFETY,8.02,78.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4710,0.0000,0.0000,0.0000
287817,15:54:57,SAFETY,8.02,78.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4710,0.0000,0.0000,0.0000
287917,15:54:57,SAFETY,8.02,78.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4750,0.0000,0.0000,0.0000
288017,15:54:57,SAFETY,8.08,82.4,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4730,0.0000,0.0000,0.0000
288119,15:54:57,SAFETY,8.08,82.4,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4790,0.0000,0.0000,0.0000
288219,15:54:58,SAFETY,8.08,82.4,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4780,0.0000,0.0000,0.0000
288319,15:54:58,SAFETY,8.08,82.4,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4810,0.0000,0.0000,0.0000
288419,15:54:58,SAFETY,8.08,82.4,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4820,0.0000,0.0000,0.0000
288521,15:54:58,SAFETY,8.01,78.1,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4840,0.0000,0.0000,0.0000
288621,15:54:58,SAFETY,8.01,78.1,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4840,0.0000,0.0000,0.0000
288721,15:54:58,SAFETY,8.01,78.1,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4870,0.0000,0.0000,0.0000
288821,15:54:58,SAFETY,8.01,78.1,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4880,0.0000,0.0000,0.0000
288923,15:54:58,SAFETY,8.01,78.1,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4880,0.0000,0.0000,0.0000
289023,15:54:58,SAFETY,8.03,79.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4900,0.0000,0.0000,0.0000
289123,15:54:58,SAFETY,8.03,79.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4900,0.0000,0.0000,0.0000
289223,15:54:59,SAFETY,8.03,79.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4900,0.0000,0.0000,0.0000
289323,15:54:59,SAFETY,8.03,79.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4910,0.0000,0.0000,0.0000
289423,15:54:59,SAFETY,8.03,79.2,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4890,0.0000,0.0000,0.0000
289523,15:54:59,SAFETY,8.05,80.6,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4900,0.0000,0.0000,0.0000
289623,15:54:59,SAFETY,8.05,80.6,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4880,0.0000,0.0000,0.0000
289723,15:54:59,SAFETY,8.05,80.6,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4880,0.0000,0.0000,0.0000
289823,15:54:59,SAFETY,8.05,80.6,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4870,0.0000,0.0000,0.0000
289923,15:54:59,SAFETY,8.05,80.6,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4850,0.0000,0.0000,0.0000
290023,15:54:59,SAFETY,7.98,76.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4860,0.0000,0.0000,0.0000
290123,15:54:59,SAFETY,7.98,76.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4830,0.0000,0.0000,0.0000
290225,15:55:00,SAFETY,7.98,76.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4830,0.0000,0.0000,0.0000
290325,15:55:00,SAFETY,7.98,76.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4810,0.0000,0.0000,0.0000
290425,15:55:00,SAFETY,7.98,76.8,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4800,0.0000,0.0000,0.0000
290525,15:55:00,SAFETY,8.00,77.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4770,0.0000,0.0000,0.0000
290627,15:55:00,SAFETY,8.00,77.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4770,0.0000,0.0000,0.0000
290727,15:55:00,SAFETY,8.00,77.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4730,0.0000,0.0000,0.0000
290827,15:55:00,SAFETY,8.00,77.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4720,0.0000,0.0000,0.0000
290927,15:55:00,SAFETY,8.00,77.9,0.1000,-0.0200,0.0003,0.0345,1.5000,1.4310,0.0342,5.5343,0.0212,0.0144,0.6462,2.500,0.100,0.500,3.100,1.500,0.080,0.600,0.4720,0.0000,0.0000,0.0000
