millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
272294,16:36:44,SAFETY,7.85,69.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5430,0.0000,0.0000,0.0000
272394,16:36:44,SAFETY,7.85,69.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5430,0.0000,0.0000,0.0000
272494,16:36:44,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5400,0.0000,0.0000,0.0000
272594,16:36:44,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5370,0.0000,0.0000,0.0000
272694,16:36:44,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5340,0.0000,0.0000,0.0000
272794,16:36:44,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5300,0.0000,0.0000,0.0000
272894,16:36:44,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5260,0.0000,0.0000,0.0000
272994,16:36:44,SAFETY,7.91,72.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5240,0.0000,0.0000,0.0000
273094,16:36:44,SAFETY,7.91,72.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5180,0.0000,0.0000,0.0000
273194,16:36:45,SAFETY,7.91,72.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5150,0.0000,0.0000,0.0000
273294,16:36:45,SAFETY,7.91,72.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5120,0.0000,0.0000,0.0000
273394,16:36:45,SAFETY,7.91,72.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5070,0.0000,0.0000,0.0000
273494,16:36:45,SAFETY,7.89,71.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5060,0.0000,0.0000,0.0000
273594,16:36:45,SAFETY,7.89,71.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5010,0.0000,0.0000,0.0000
273694,16:36:45,SAFETY,7.89,71.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5000,0.0000,0.0000,0.0000
273794,16:36:45,SAFETY,7.89,71.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4960,0.0000,0.0000,0.0000
273894,16:36:45,SAFETY,7.89,71.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4920,0.0000,0.0000,0.0000
273994,16:36:45,SAFETY,7.86,69.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4860,0.0000,0.0000,0.0000
274094,16:36:45,SAFETY,7.86,69.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4850,0.0000,0.0000,0.0000
274194,16:36:46,SAFETY,7.86,69.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4800,0.0000,0.0000,0.0000
274294,16:36:46,SAFETY,7.86,69.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4790,0.0000,0.0000,0.0000
274394,16:36:46,SAFETY,7.86,69.8,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4770,0.0000,0.0000,0.0000
274494,16:36:46,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4740,0.0000,0.0000,0.0000
274594,16:36:46,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4710,0.0000,0.0000,0.0000
274694,16:36:46,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4700,0.0000,0.0000,0.0000
274794,16:36:46,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4700,0.0000,0.0000,0.0000
274894,16:36:46,SAFETY,7.92,73.4,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4650,0.0000,0.0000,0.0000
274994,16:36:46,SAFETY,7.88,71.0,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4670,0.0000,0.0000,0.0000
275094,16:36:46,SAFETY,7.88,71.0,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4630,0.0000,0.0000,0.0000
275194,16:36:47,SAFETY,7.88,71.0,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4640,0.0000,0.0000,0.0000
275294,16:36:47,SAFETY,7.88,71.0,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4620,0.0000,0.0000,0.0000
275394,16:36:47,SAFETY,7.88,71.0,0.1000,-0.0200,-0.0062,0.0008,1.5000,1.4980,0.0070,1.3082,0.0213,0.0137,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4620,0.0000,0.0000,0.0000
275494,16:36:47,ALTITUDE_HOLD,7.78,65.8,0.1000,0.0000,0.0000,0.0008,1.5000,1.4980,0.0070,0.0000,0.0213,0.0000,0.3100,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4600,0.0000,0.0000,0.0000
275594,16:36:47,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.0100,-0.0002,0.4156,1.5000,0.4610,0.4158,0.0000,4.1580,1.3860,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4610,0.0000,0.0000,0.0000
275694,16:36:47,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.0200,-0.0011,0.4164,1.5000,0.4590,0.4175,0.0000,0.0172,0.9297,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4590,0.0000,0.0000,0.0000
275794,16:36:47,ALTITUDE_HOLD,7.78,65.8,0.1000,0.0100,-0.0024,0.4160,1.5000,0.4600,0.4184,0.0000,0.0090,0.6228,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4600,0.0000,0.0000,0.0000
275894,16:36:47,ALTITUDE_HOLD,7.78,65.8,0.1000,-0.0200,-0.0035,0.4168,1.5000,0.4580,0.4203,0.0000,0.0184,0.4214,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4580,0.0000,0.0000,0.0000
275994,16:36:47,ALTITUDE_HOLD,7.74,63.6,0.1000,0.0300,-0.0039,0.4156,1.5000,0.4610,0.4195,0.0000,-0.0081,0.2782,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4610,0.0000,0.0000,0.0000
276094,16:36:47,ALTITUDE_HOLD,7.74,63.6,0.1000,-0.0200,-0.0034,0.4164,1.5000,0.4590,0.4198,0.0000,0.0034,0.1866,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4600,0.0000,0.0000,0.0000
276194,16:36:48,ALTITUDE_HOLD,7.74,63.6,0.1000,0.0300,-0.0024,0.4152,1.5000,0.4620,0.4176,0.0000,-0.0217,0.1172,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4630,0.0000,0.0000,0.0000
276294,16:36:48,ALTITUDE_HOLD,7.74,63.6,0.1000,0.0100,-0.0006,0.4148,1.5000,0.4630,0.4154,0.0000,-0.0222,0.0707,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4650,0.0000,0.0000,0.0000
276394,16:36:48,ALTITUDE_HOLD,7.74,63.6,0.1000,0.0300,0.0022,0.4136,1.5000,0.4660,0.4114,0.0000,-0.0402,0.0337,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4680,0.0000,0.0000,0.0000
276494,16:36:48,ALTITUDE_HOLD,7.68,60.0,0.1000,0.0200,0.0057,0.4128,1.5000,0.4680,0.4071,0.0000,-0.0424,0.0084,1.0000,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4710,0.0000,0.0000,0.0000
276594,16:36:48,ALTITUDE_HOLD,7.68,60.0,0.1000,0.0500,0.0098,0.4108,1.5000,0.4730,0.4010,0.0401,-0.0616,-0.0150,0.9731,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4770,0.0000,0.0000,0.0000
276694,16:36:48,ALTITUDE_HOLD,7.68,60.0,0.1000,0.0400,0.0149,0.4092,1.5000,0.4770,0.3943,0.0795,-0.0669,-0.0323,0.9209,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4810,0.0000,0.0000,0.0000
276794,16:36:48,ALTITUDE_HOLD,7.68,60.0,0.1000,0.0600,0.0208,0.4068,1.5000,0.4830,0.3860,0.1181,-0.0828,-0.0491,0.8658,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4870,0.0000,0.0000,0.0000
276894,16:36:48,ALTITUDE_HOLD,7.68,60.0,0.1000,0.0600,0.0273,0.4044,1.5000,0.4890,0.3771,0.1558,-0.0892,-0.0625,0.8176,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4930,0.0000,0.0000,0.0000
276994,16:36:48,ALTITUDE_HOLD,7.70,61.3,0.1000,0.0600,0.0341,0.4020,1.5000,0.4950,0.3679,0.1926,-0.0921,-0.0724,0.7773,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.4990,0.0000,0.0000,0.0000
277094,16:36:48,ALTITUDE_HOLD,7.70,61.3,0.1000,0.0500,0.0404,0.4000,1.5000,0.5000,0.3596,0.2286,-0.0824,-0.0757,0.7555,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5040,0.0000,0.0000,0.0000
277194,16:36:49,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1000,0.0464,0.3960,1.5000,0.5100,0.3496,0.2635,-0.0998,-0.0838,0.7174,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5160,0.0000,0.0000,0.0000
277294,16:36:49,ALTITUDE_HOLD,7.70,61.3,0.1000,0.0500,0.0525,0.3940,1.5000,0.5150,0.3415,0.2977,-0.0814,-0.0830,0.7059,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5210,0.0000,0.0000,0.0000
277394,16:36:49,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1400,0.0590,0.3884,1.5000,0.5290,0.3294,0.3306,-0.1215,-0.0958,0.6500,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5350,0.0000,0.0000,0.0000
277494,16:36:49,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0500,0.0661,0.3864,1.5000,0.5340,0.3203,0.3627,-0.0909,-0.0942,0.6378,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5400,0.0000,0.0000,0.0000
277594,16:36:49,ALTITUDE_HOLD,7.68,59.8,0.1000,0.1400,0.0730,0.3808,1.5000,0.5480,0.3078,0.3934,-0.1247,-0.1043,0.5874,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5540,0.0000,0.0000,0.0000
277694,16:36:49,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0600,0.0794,0.3784,1.5000,0.5540,0.2990,0.4233,-0.0877,-0.0988,0.5853,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5610,0.0000,0.0000,0.0000
277794,16:36:49,ALTITUDE_HOLD,7.68,59.8,0.1000,0.1400,0.0851,0.3728,1.5000,0.5680,0.2877,0.4521,-0.1134,-0.1037,0.5505,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5750,0.0000,0.0000,0.0000
277894,16:36:49,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0800,0.0904,0.3696,1.5000,0.5760,0.2792,0.4800,-0.0848,-0.0974,0.5506,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5850,0.0000,0.0000,0.0000
277994,16:36:49,ALTITUDE_HOLD,7.78,65.4,0.1000,0.0900,0.0944,0.3660,1.5000,0.5850,0.2716,0.5072,-0.0756,-0.0901,0.5553,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.5990,0.0000,0.0000,0.0000
278094,16:36:49,ALTITUDE_HOLD,7.78,65.4,0.1000,0.1700,0.0979,0.3592,1.5000,0.6020,0.2613,0.5333,-0.1040,-0.0947,0.5230,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.6110,0.0000,0.0000,0.0000
278194,16:36:50,ALTITUDE_HOLD,7.78,65.4,0.1000,0.1500,0.1040,0.3532,1.5000,0.6170,0.2492,0.5582,-0.1209,-0.1034,0.4760,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.6260,0.0000,0.0000,0.0000
278294,16:36:50,ALTITUDE_HOLD,7.78,65.4,0.1000,0.1100,0.1112,0.3488,1.5000,0.6280,0.2376,0.5820,-0.1159,-0.1076,0.4413,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.6350,0.0000,0.0000,0.0000
278394,16:36:50,ALTITUDE_HOLD,7.78,65.4,0.1000,0.1500,0.1173,0.3428,1.5000,0.6430,0.2255,0.6045,-0.1212,-0.1121,0.4042,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.6530,0.0000,0.0000,0.0000
278494,16:36:50,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1000,0.1221,0.3388,1.5000,0.6530,0.2167,0.6262,-0.0874,-0.1039,0.4073,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.6620,0.0000,0.0000,0.0000
278594,16:36:50,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1800,0.1260,0.3316,1.5000,0.6710,0.2056,0.6468,-0.1108,-0.1062,0.3780,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.6790,0.0000,0.0000,0.0000
278694,16:36:50,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1100,0.1298,0.3272,1.5000,0.6820,0.1974,0.6665,-0.0821,-0.0982,0.3814,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.6920,0.0000,0.0000,0.0000
278794,16:36:50,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1400,0.1326,0.3216,1.5000,0.6960,0.1890,0.6854,-0.0847,-0.0937,0.3753,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.7050,0.0000,0.0000,0.0000
278894,16:36:50,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1400,0.1345,0.3160,1.5000,0.7100,0.1815,0.7036,-0.0743,-0.0872,0.3765,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.7180,0.0000,0.0000,0.0000
278994,16:36:50,ALTITUDE_HOLD,7.64,57.8,0.1000,0.1400,0.1361,0.3104,1.5000,0.7240,0.1743,0.7210,-0.0722,-0.0822,0.3745,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.7350,0.0000,0.0000,0.0000
279094,16:36:50,ALTITUDE_HOLD,7.64,57.8,0.1000,0.1300,0.1372,0.3052,1.5000,0.7370,0.1680,0.7378,-0.0635,-0.0760,0.3776,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.7460,0.0000,0.0000,0.0000
279194,16:36:51,ALTITUDE_HOLD,7.64,57.8,0.1000,0.2000,0.1390,0.2972,1.5000,0.7570,0.1582,0.7536,-0.0976,-0.0832,0.3383,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.7650,0.0000,0.0000,0.0000
279294,16:36:51,ALTITUDE_HOLD,7.64,57.8,0.1010,0.0792,0.1412,0.2940,1.5000,0.7650,0.1528,0.7690,-0.0535,-0.0732,0.3528,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.7760,0.0000,0.0000,0.0000
279394,16:36:51,ALTITUDE_HOLD,7.64,57.8,0.1000,0.2100,0.1427,0.2856,1.5000,0.7860,0.1429,0.7833,-0.0988,-0.0817,0.3096,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.7960,0.0000,0.0000,0.0000
279494,16:36:51,ALTITUDE_HOLD,7.72,62.5,0.1000,0.1100,0.1444,0.2812,1.5000,0.7970,0.1368,0.7970,-0.0612,-0.0749,0.3141,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.8070,0.0000,0.0000,0.0000
279594,16:36:51,ALTITUDE_HOLD,7.72,62.5,0.1000,0.2000,0.1466,0.2732,1.5000,0.8170,0.1266,0.8097,-0.1016,-0.0838,0.2690,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.8280,0.0000,0.0000,0.0000
279694,16:36:51,ALTITUDE_HOLD,7.72,62.5,0.1020,0.1078,0.1486,0.2688,1.5000,0.8280,0.1202,0.8219,-0.0629,-0.0767,0.2731,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.8390,0.0000,0.0000,0.0000
279794,16:36:51,ALTITUDE_HOLD,7.72,62.5,0.1000,0.2200,0.1507,0.2600,1.5000,0.8500,0.1093,0.8329,-0.1092,-0.0876,0.2209,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.8610,0.0000,0.0000,0.0000
279894,16:36:51,ALTITUDE_HOLD,7.72,62.5,0.1000,0.1000,0.1530,0.2560,1.5000,0.8600,0.1030,0.8432,-0.0627,-0.0793,0.2280,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.8720,0.0000,0.0000,0.0000
279994,16:36:51,ALTITUDE_HOLD,7.64,57.5,0.1000,0.1900,0.1544,0.2484,1.5000,0.8790,0.0940,0.8526,-0.0902,-0.0829,0.1983,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.8910,0.0000,0.0000,0.0000
280094,16:36:51,ALTITUDE_HOLD,7.64,57.5,0.1450,0.0828,0.1542,0.2436,1.5000,0.8910,0.0894,0.8655,-0.0318,-0.0614,0.2431,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.8950,0.0000,0.0000,0.0000
280194,16:36:52,ALTITUDE_HOLD,7.64,57.5,0.1000,0.2000,0.1528,0.2356,1.5000,0.9110,0.0828,0.8738,-0.0665,-0.0631,0.2239,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.9110,0.0000,0.0000,0.0000
280294,16:36:52,ALTITUDE_HOLD,7.64,57.5,0.1000,0.2000,0.1534,0.2276,1.5000,0.9310,0.0742,0.8812,-0.0857,-0.0706,0.1852,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.9310,0.0000,0.0000,0.0000
280394,16:36:52,ALTITUDE_HOLD,7.64,57.5,0.1000,0.1700,0.1569,0.2208,1.5000,0.9480,0.0639,0.8876,-0.1030,-0.0814,0.1337,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.9480,0.0000,0.0000,0.0000
280494,16:36:52,ALTITUDE_HOLD,7.19,32.9,0.1000,0.1600,0.1606,0.2144,1.5000,0.9640,0.0538,0.8930,-0.1010,-0.0879,0.0932,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.9640,0.0000,0.0000,0.0000
280597,16:36:52,ALTITUDE_HOLD,7.19,32.9,0.1000,0.1100,0.1621,0.2100,1.5000,0.9750,0.0479,0.8978,-0.0592,-0.0784,0.1033,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.9850,0.0000,0.0000,0.0000
280700,16:36:52,ALTITUDE_HOLD,7.19,32.9,0.1010,0.0990,0.1597,0.2060,1.5000,0.9850,0.0463,0.9025,-0.0156,-0.0573,0.1530,2.500,0.200,2.500,3.100,1.500,0.080,0.400,0.9960,0.0000,0.0000,0.0000
280800,16:36:52,ALTITUDE_HOLD,7.19,32.9,0.1000,0.2300,0.1561,0.1968,1.5000,1.0080,0.0407,0.9065,-0.0562,-0.0569,0.1407,2.500,0.200,2.500,3.100,1.500,0.080,0.400,1.0130,0.0000,0.0000,0.0000
280900,16:36:52,ALTITUDE_HOLD,7.19,32.9,0.1000,0.1700,0.1559,0.1900,1.5000,1.0250,0.0341,0.9099,-0.0660,-0.0600,0.1173,2.500,0.200,2.500,3.100,1.500,0.080,0.400,1.0340,0.0000,0.0000,0.0000
281000,16:36:52,ALTITUDE_HOLD,7.78,65.6,0.1000,0.2100,0.1589,0.1816,1.5000,1.0460,0.0227,0.9122,-0.1141,-0.0780,0.0441,2.500,0.200,2.500,3.100,1.500,0.080,0.400,1.0460,0.0000,0.0000,0.0000
