millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
442173,16:12:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1300,0.0657,0.4755,1.5000,0.5490,0.4098,0.4539,-0.1069,-0.0948,0.7681,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.5520,0.0000,0.0000,0.0000
442273,16:12:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1100,0.0706,0.4700,1.5000,0.5600,0.3994,0.4938,-0.1034,-0.0977,0.7511,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.5620,0.0000,0.0000,0.0000
442373,16:12:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1000,0.0770,0.4650,1.5000,0.5700,0.3880,0.5326,-0.1147,-0.1033,0.7274,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.5790,0.0000,0.0000,0.0000
442473,16:12:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1800,0.0848,0.4560,1.5000,0.5880,0.3712,0.5697,-0.1680,-0.1249,0.6689,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.5870,0.0000,0.0000,0.0000
442573,16:12:26,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0700,0.0937,0.4525,1.5000,0.5950,0.3588,0.6056,-0.1233,-0.1244,0.6522,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6050,0.0000,0.0000,0.0000
442673,16:12:26,ALTITUDE_HOLD,7.89,71.4,0.1000,0.1900,0.1021,0.4430,1.5000,0.6140,0.3409,0.6397,-0.1788,-0.1425,0.5961,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6130,0.0000,0.0000,0.0000
442773,16:12:26,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0800,0.1099,0.4390,1.5000,0.6220,0.3291,0.6726,-0.1182,-0.1344,0.5912,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6300,0.0000,0.0000,0.0000
442873,16:12:26,ALTITUDE_HOLD,7.89,71.4,0.1000,0.1800,0.1167,0.4300,1.5000,0.6400,0.3133,0.7039,-0.1583,-0.1424,0.5538,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6410,0.0000,0.0000,0.0000
442973,16:12:26,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0900,0.1224,0.4255,1.5000,0.6490,0.3031,0.7343,-0.1015,-0.1288,0.5600,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6580,0.0000,0.0000,0.0000
443073,16:12:26,ALTITUDE_HOLD,7.82,68.1,0.1000,0.1900,0.1272,0.4160,1.5000,0.6680,0.2888,0.7631,-0.1434,-0.1336,0.5298,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6680,0.0000,0.0000,0.0000
443173,16:12:27,ALTITUDE_HOLD,7.82,68.1,0.1000,0.0900,0.1313,0.4115,1.5000,0.6770,0.2802,0.7912,-0.0863,-0.1179,0.5418,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6870,0.0000,0.0000,0.0000
443273,16:12:27,ALTITUDE_HOLD,7.82,68.1,0.1000,0.2000,0.1349,0.4015,1.5000,0.6970,0.2666,0.8178,-0.1355,-0.1237,0.5112,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.6960,0.0000,0.0000,0.0000
443373,16:12:27,ALTITUDE_HOLD,7.82,68.1,0.1020,0.1961,0.1401,0.3915,1.5000,0.7170,0.2514,0.8435,-0.1492,-0.1323,0.4730,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.7170,0.0000,0.0000,0.0000
443473,16:12:27,ALTITUDE_HOLD,7.82,68.1,0.1000,0.1000,0.1461,0.3865,1.5000,0.7270,0.2404,0.8675,-0.1099,-0.1249,0.4670,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.7310,0.0000,0.0000,0.0000
443573,16:12:27,ALTITUDE_HOLD,7.76,64.7,0.1000,0.1500,0.1492,0.3790,1.5000,0.7420,0.2298,0.8905,-0.1057,-0.1185,0.4600,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.7470,0.0000,0.0000,0.0000
443673,16:12:27,ALTITUDE_HOLD,7.76,64.7,0.1000,0.2000,0.1512,0.3690,1.5000,0.7620,0.2178,0.9123,-0.1204,-0.1191,0.4394,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.7620,0.0000,0.0000,0.0000
443773,16:12:27,ALTITUDE_HOLD,7.76,64.7,0.1000,0.1900,0.1552,0.3595,1.5000,0.7810,0.2043,0.9327,-0.1352,-0.1245,0.4083,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.7810,0.0000,0.0000,0.0000
443873,16:12:27,ALTITUDE_HOLD,7.76,64.7,0.1000,0.0900,0.1588,0.3550,1.5000,0.7900,0.1962,0.9523,-0.0807,-0.1099,0.4181,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.7900,0.0000,0.0000,0.0000
443973,16:12:27,ALTITUDE_HOLD,7.76,64.7,0.1000,0.2300,0.1604,0.3435,1.5000,0.8130,0.1831,0.9706,-0.1308,-0.1169,0.3851,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.8130,0.0000,0.0000,0.0000
444073,16:12:27,ALTITUDE_HOLD,7.78,65.8,0.1000,0.1300,0.1622,0.3370,1.5000,0.8260,0.1748,0.9881,-0.0829,-0.1055,0.3890,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.8260,0.0000,0.0000,0.0000
444173,16:12:28,ALTITUDE_HOLD,7.78,65.8,0.1000,0.1900,0.1639,0.3275,1.5000,0.8450,0.1636,1.0045,-0.1128,-0.1079,0.3661,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.8450,0.0000,0.0000,0.0000
444273,16:12:28,ALTITUDE_HOLD,7.78,65.8,0.1000,0.1700,0.1656,0.3190,1.5000,0.8620,0.1534,1.0198,-0.1013,-0.1057,0.3523,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.8620,0.0000,0.0000,0.0000
444373,16:12:28,ALTITUDE_HOLD,7.78,65.8,0.1000,0.1800,0.1676,0.3100,1.5000,0.8800,0.1424,1.0340,-0.1100,-0.1071,0.3310,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.8800,0.0000,0.0000,0.0000
444473,16:12:28,ALTITUDE_HOLD,7.78,65.8,0.1000,0.1500,0.1690,0.3025,1.5000,0.8950,0.1335,1.0474,-0.0898,-0.1014,0.3243,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.8950,0.0000,0.0000,0.0000
444573,16:12:28,ALTITUDE_HOLD,7.87,70.5,0.1000,0.2200,0.1705,0.2915,1.5000,0.9170,0.1210,1.0595,-0.1243,-0.1090,0.2905,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.9170,0.0000,0.0000,0.0000
444673,16:12:28,ALTITUDE_HOLD,7.87,70.5,0.1000,0.2000,0.1736,0.2815,1.5000,0.9370,0.1079,1.0703,-0.1309,-0.1163,0.2555,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.9370,0.0000,0.0000,0.0000
444773,16:12:28,ALTITUDE_HOLD,7.87,70.5,0.1000,0.1700,0.1775,0.2730,1.5000,0.9540,0.0955,1.0798,-0.1240,-0.1189,0.2287,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.9540,0.0000,0.0000,0.0000
444873,16:12:28,ALTITUDE_HOLD,7.87,70.5,0.1000,0.1800,0.1802,0.2640,1.5000,0.9720,0.0838,1.0882,-0.1171,-0.1183,0.2079,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.9720,0.0000,0.0000,0.0000
444973,16:12:28,ALTITUDE_HOLD,7.87,70.5,0.1000,0.2000,0.1821,0.2540,1.5000,0.9920,0.0719,1.0954,-0.1192,-0.1186,0.1850,2.000,0.200,1.500,3.100,1.500,0.080,0.500,0.9920,0.0000,0.0000,0.0000
445073,16:12:28,ALTITUDE_HOLD,7.75,64.0,0.1000,0.1900,0.1842,0.2445,1.5000,1.0110,0.0603,1.1015,-0.1157,-0.1176,0.1645,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.0110,0.0000,0.0000,0.0000
445173,16:12:29,ALTITUDE_HOLD,7.75,64.0,0.1000,0.1200,0.1848,0.2385,1.5000,1.0230,0.0537,1.1068,-0.0659,-0.1004,0.1783,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.0300,0.0000,0.0000,0.0000
445273,16:12:29,ALTITUDE_HOLD,7.75,64.0,0.1000,0.2700,0.1843,0.2250,1.5000,1.0500,0.0407,1.1109,-0.1310,-0.1106,0.1376,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.0500,0.0000,0.0000,0.0000
445373,16:12:29,ALTITUDE_HOLD,7.75,64.0,0.1000,0.1100,0.1847,0.2195,1.5000,1.0610,0.0348,1.1144,-0.0590,-0.0934,0.1523,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.0660,0.0000,0.0000,0.0000
445473,16:12:29,ALTITUDE_HOLD,7.75,64.0,0.1000,0.1600,0.1832,0.2115,1.5000,1.0770,0.0283,1.1172,-0.0647,-0.0838,0.1543,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.0870,0.0000,0.0000,0.0000
445573,16:12:29,ALTITUDE_HOLD,7.90,72.3,0.1000,0.2700,0.1816,0.1980,1.5000,1.1040,0.0164,1.1188,-0.1186,-0.0954,0.1135,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.1040,0.0000,0.0000,0.0000
445673,16:12:29,ALTITUDE_HOLD,7.90,72.3,0.1000,0.1500,0.1830,0.1905,1.5000,1.1190,0.0075,1.1196,-0.0893,-0.0934,0.0989,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.1190,0.0000,0.0000,0.0000
445773,16:12:29,ALTITUDE_HOLD,7.90,72.3,0.1000,0.2000,0.1847,0.1805,1.5000,1.1390,-0.0042,1.1192,-0.1168,-0.1012,0.0637,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.1390,0.0000,0.0000,0.0000
445873,16:12:29,ALTITUDE_HOLD,7.90,72.3,0.1000,0.1800,0.1856,0.1715,1.5000,1.1570,-0.0141,1.1178,-0.0990,-0.1005,0.0447,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.1570,0.0000,0.0000,0.0000
445973,16:12:29,ALTITUDE_HOLD,7.90,72.3,0.1000,0.1700,0.1859,0.1630,1.5000,1.1740,-0.0229,1.1155,-0.0883,-0.0964,0.0326,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.1740,0.0000,0.0000,0.0000
446073,16:12:29,ALTITUDE_HOLD,7.79,66.3,0.1000,0.1600,0.1848,0.1550,1.5000,1.1900,-0.0298,1.1125,-0.0693,-0.0874,0.0317,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.1900,0.0000,0.0000,0.0000
446173,16:12:30,ALTITUDE_HOLD,7.79,66.3,0.1000,0.1800,0.1828,0.1460,1.5000,1.2080,-0.0368,1.1088,-0.0692,-0.0813,0.0262,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.2080,0.0000,0.0000,0.0000
446273,16:12:30,ALTITUDE_HOLD,7.79,66.3,0.1000,0.1800,0.1808,0.1370,1.5000,1.2260,-0.0438,1.1044,-0.0704,-0.0777,0.0167,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.2260,0.0000,0.0000,0.0000
446373,16:12:30,ALTITUDE_HOLD,7.79,66.3,0.1000,0.1300,0.1785,0.1305,1.5000,1.2390,-0.0480,1.0996,-0.0418,-0.0657,0.0254,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.2390,0.0000,0.0000,0.0000
446473,16:12:30,ALTITUDE_HOLD,7.79,66.3,0.1000,0.1800,0.1751,0.1215,1.5000,1.2570,-0.0536,1.0943,-0.0562,-0.0626,0.0178,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.2570,0.0000,0.0000,0.0000
446573,16:12:30,ALTITUDE_HOLD,7.82,67.8,0.1000,0.1700,0.1721,0.1130,1.5000,1.2740,-0.0591,1.0884,-0.0552,-0.0601,0.0092,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.2740,0.0000,0.0000,0.0000
446673,16:12:30,ALTITUDE_HOLD,7.82,67.8,0.1000,0.1000,0.1688,0.1080,1.5000,1.2840,-0.0608,1.0823,-0.0171,-0.0458,0.0261,2.000,0.200,1.500,3.100,1.500,0.080,0.500,1.2840,0.0000,0.0000,0.0000
