millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
30666,11:33:09,ALTITUDE_HOLD,7.49,49.2,0.1000,0.0100,0.0000,-0.0123,0.3936,1.5000,0.8440,0.4059,0.2422,-0.0093,0.0599,0.6118,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8440,0.0000,0.0000,0.0000
30766,11:33:09,ALTITUDE_HOLD,7.53,51.7,0.1000,0.0200,0.0000,-0.0107,0.3924,1.5000,0.8460,0.4031,0.2825,-0.0280,0.0306,0.5829,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8460,0.0000,0.0000,0.0000
30866,11:33:09,ALTITUDE_HOLD,7.53,51.7,0.1000,0.0200,0.0000,-0.0074,0.3912,1.5000,0.8480,0.3986,0.3224,-0.0449,0.0055,0.5559,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8480,0.0000,0.0000,0.0000
30966,11:33:09,ALTITUDE_HOLD,7.53,51.7,0.1000,0.0000,0.0000,-0.0035,0.3912,1.5000,0.8480,0.3947,0.3619,-0.0391,-0.0094,0.5399,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8480,0.0000,0.0000,0.0000
31066,11:33:10,ALTITUDE_HOLD,7.53,51.7,0.1020,0.0392,0.0000,0.0005,0.3888,1.5000,0.8520,0.3883,0.4015,-0.0625,-0.0273,0.5176,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8520,0.0000,0.0000,0.0000
31166,11:33:10,ALTITUDE_HOLD,7.53,51.7,0.1000,0.0100,0.0000,0.0048,0.3882,1.5000,0.8530,0.3834,0.4398,-0.0488,-0.0345,0.5079,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8530,0.0000,0.0000,0.0000
31266,11:33:10,ALTITUDE_HOLD,7.58,54.4,0.1000,0.0700,0.0000,0.0097,0.3840,1.5000,0.8600,0.3743,0.4772,-0.0916,-0.0535,0.4807,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8600,0.0000,0.0000,0.0000
31366,11:33:10,ALTITUDE_HOLD,7.58,54.4,0.1000,0.0000,0.0000,0.0152,0.3840,1.5000,0.8600,0.3688,0.5141,-0.0541,-0.0537,0.4772,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8600,0.0000,0.0000,0.0000
31466,11:33:10,ALTITUDE_HOLD,7.58,54.4,0.1000,0.0800,0.0000,0.0204,0.3792,1.5000,0.8680,0.3588,0.5500,-0.1006,-0.0694,0.4521,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8680,0.0000,0.0000,0.0000
31566,11:33:10,ALTITUDE_HOLD,7.58,54.4,0.1000,0.0100,0.0000,0.0256,0.3786,1.5000,0.8690,0.3530,0.5853,-0.0575,-0.0654,0.4521,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8690,0.0000,0.0000,0.0000
31666,11:33:10,ALTITUDE_HOLD,7.58,54.4,0.1000,0.0700,0.0000,0.0302,0.3744,1.5000,0.8760,0.3442,0.6197,-0.0886,-0.0731,0.4362,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8760,0.0000,0.0000,0.0000
31766,11:33:10,ALTITUDE_HOLD,7.40,44.5,0.1000,0.0400,0.0000,0.0346,0.3720,1.5000,0.8800,0.3374,0.6534,-0.0678,-0.0714,0.4326,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8800,0.0000,0.0000,0.0000
31866,11:33:10,ALTITUDE_HOLD,7.40,44.5,0.1000,0.0700,0.0000,0.0391,0.3678,1.5000,0.8870,0.3287,0.6863,-0.0865,-0.0764,0.4196,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8870,0.0000,0.0000,0.0000
31966,11:33:10,ALTITUDE_HOLD,7.40,44.5,0.1000,0.0500,0.0000,0.0434,0.3648,1.5000,0.8920,0.3214,0.7185,-0.0733,-0.0754,0.4143,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8920,0.0000,0.0000,0.0000
32066,11:33:11,ALTITUDE_HOLD,7.40,44.5,0.1000,0.0700,0.0000,0.0475,0.3606,1.5000,0.8990,0.3131,0.7498,-0.0831,-0.0780,0.4040,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.8990,0.0000,0.0000,0.0000
32166,11:33:11,ALTITUDE_HOLD,7.40,44.5,0.1000,0.0500,0.0000,0.0511,0.3576,1.5000,0.9040,0.3065,0.7804,-0.0664,-0.0741,0.4023,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9040,0.0000,0.0000,0.0000
32266,11:33:11,ALTITUDE_HOLD,7.56,53.3,0.1000,0.0900,0.0000,0.0546,0.3522,1.5000,0.9130,0.2976,0.8102,-0.0885,-0.0789,0.3890,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9130,0.0000,0.0000,0.0000
32366,11:33:11,ALTITUDE_HOLD,7.56,53.3,0.1000,0.0700,0.0000,0.0584,0.3480,1.5000,0.9200,0.2896,0.8391,-0.0805,-0.0794,0.3809,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9200,0.0000,0.0000,0.0000
32466,11:33:11,ALTITUDE_HOLD,7.56,53.3,0.1000,0.0600,0.0000,0.0620,0.3444,1.5000,0.9260,0.2824,0.8674,-0.0720,-0.0770,0.3768,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9260,0.0000,0.0000,0.0000
32566,11:33:11,ALTITUDE_HOLD,7.56,53.3,0.1000,0.1000,0.0000,0.0652,0.3384,1.5000,0.9360,0.2732,0.8947,-0.0915,-0.0818,0.3628,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9360,0.0000,0.0000,0.0000
32666,11:33:11,ALTITUDE_HOLD,7.56,53.3,0.1000,0.0500,0.0000,0.0682,0.3354,1.5000,0.9410,0.2672,0.9214,-0.0601,-0.0746,0.3649,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9410,0.0000,0.0000,0.0000
32766,11:33:11,ALTITUDE_HOLD,7.51,50.4,0.1000,0.0700,0.0000,0.0701,0.3312,1.5000,0.9480,0.2611,0.9475,-0.0607,-0.0699,0.3643,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9480,0.0000,0.0000,0.0000
32866,11:33:11,ALTITUDE_HOLD,7.51,50.4,0.1000,0.0700,0.0000,0.0709,0.3270,1.5000,0.9550,0.2561,0.9731,-0.0499,-0.0633,0.3670,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9550,0.0000,0.0000,0.0000
32966,11:33:11,ALTITUDE_HOLD,7.51,50.4,0.1000,0.1000,0.0000,0.0719,0.3210,1.5000,0.9650,0.2491,0.9980,-0.0704,-0.0657,0.3580,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9650,0.0000,0.0000,0.0000
33066,11:33:12,ALTITUDE_HOLD,7.51,50.4,0.1000,0.0500,0.0000,0.0732,0.3180,1.5000,0.9700,0.2448,1.0225,-0.0432,-0.0582,0.3623,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9700,0.0000,0.0000,0.0000
33166,11:33:12,ALTITUDE_HOLD,7.51,50.4,0.1000,0.1700,0.0000,0.0756,0.3078,1.5000,0.9870,0.2322,1.0457,-0.1259,-0.0808,0.3257,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9870,0.0000,0.0000,0.0000
33266,11:33:12,ALTITUDE_HOLD,7.58,54.4,0.1000,0.0300,0.0000,0.0795,0.3060,1.5000,0.9900,0.2265,1.0684,-0.0570,-0.0728,0.3284,1.300,0.100,1.000,3.100,1.500,0.080,0.600,0.9900,0.0000,0.0000,0.0000
33366,11:33:12,ALTITUDE_HOLD,7.58,54.4,0.1000,0.1100,0.0000,0.0825,0.2994,1.5000,1.0010,0.2169,1.0901,-0.0954,-0.0803,0.3107,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0010,0.0000,0.0000,0.0000
33466,11:33:12,ALTITUDE_HOLD,7.58,54.4,0.1000,0.1000,0.0000,0.0847,0.2934,1.5000,1.0110,0.2087,1.1110,-0.0829,-0.0812,0.3011,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0110,0.0000,0.0000,0.0000
33566,11:33:12,ALTITUDE_HOLD,7.58,54.4,0.1000,0.0600,0.0000,0.0868,0.2898,1.5000,1.0170,0.2030,1.1312,-0.0569,-0.0731,0.3039,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0170,0.0000,0.0000,0.0000
33666,11:33:12,ALTITUDE_HOLD,7.58,54.4,0.1000,0.1100,0.0000,0.0878,0.2832,1.5000,1.0280,0.1954,1.1508,-0.0759,-0.0740,0.2950,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0280,0.0000,0.0000,0.0000
33766,11:33:12,ALTITUDE_HOLD,7.56,53.3,0.1000,0.0900,0.0000,0.0888,0.2778,1.5000,1.0370,0.1890,1.1697,-0.0641,-0.0707,0.2919,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0370,0.0000,0.0000,0.0000
33866,11:33:12,ALTITUDE_HOLD,7.56,53.3,0.1000,0.1100,0.0000,0.0904,0.2712,1.5000,1.0480,0.1808,1.1878,-0.0815,-0.0743,0.2795,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0480,0.0000,0.0000,0.0000
33966,11:33:12,ALTITUDE_HOLD,7.56,53.3,0.1000,0.0800,0.0000,0.0920,0.2664,1.5000,1.0560,0.1744,1.2052,-0.0636,-0.0707,0.2766,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0560,0.0000,0.0000,0.0000
34066,11:33:13,ALTITUDE_HOLD,7.56,53.3,0.1000,0.1200,0.0000,0.0934,0.2592,1.5000,1.0680,0.1658,1.2218,-0.0865,-0.0760,0.2617,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0680,0.0000,0.0000,0.0000
34166,11:33:13,ALTITUDE_HOLD,7.56,53.3,0.1000,0.0400,0.0000,0.0941,0.2568,1.5000,1.0720,0.1627,1.2381,-0.0306,-0.0608,0.2745,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0720,0.0000,0.0000,0.0000
34266,11:33:13,ALTITUDE_HOLD,7.34,41.0,0.1000,0.1600,0.0000,0.0941,0.2472,1.5000,1.0880,0.1531,1.2534,-0.0969,-0.0729,0.2514,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0880,0.0000,0.0000,0.0000
34366,11:33:13,ALTITUDE_HOLD,7.34,41.0,0.1000,0.0500,0.0000,0.0949,0.2442,1.5000,1.0930,0.1493,1.2683,-0.0373,-0.0610,0.2599,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.0930,0.0000,0.0000,0.0000
34466,11:33:13,ALTITUDE_HOLD,7.34,41.0,0.1000,0.1500,0.0000,0.0960,0.2352,1.5000,1.1080,0.1392,1.2822,-0.1008,-0.0743,0.2349,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1080,0.0000,0.0000,0.0000
34566,11:33:13,ALTITUDE_HOLD,7.34,41.0,0.1000,0.1000,0.0000,0.0980,0.2292,1.5000,1.1180,0.1312,1.2953,-0.0802,-0.0763,0.2238,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1180,0.0000,0.0000,0.0000
34666,11:33:13,ALTITUDE_HOLD,7.34,41.0,0.1000,0.0700,0.0000,0.0998,0.2250,1.5000,1.1250,0.1252,1.3079,-0.0606,-0.0710,0.2224,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1250,0.0000,0.0000,0.0000
34766,11:33:13,ALTITUDE_HOLD,7.20,33.1,0.1000,0.1000,0.0000,0.0998,0.2190,1.5000,1.1350,0.1192,1.3198,-0.0600,-0.0674,0.2195,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1350,0.0000,0.0000,0.0000
34866,11:33:13,ALTITUDE_HOLD,7.20,33.1,0.1000,0.1000,0.0000,0.0993,0.2130,1.5000,1.1450,0.1137,1.3311,-0.0541,-0.0629,0.2180,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1450,0.0000,0.0000,0.0000
34966,11:33:13,ALTITUDE_HOLD,7.20,33.1,0.1000,0.1100,0.0000,0.0991,0.2064,1.5000,1.1560,0.1073,1.3419,-0.0648,-0.0636,0.2101,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1560,0.0000,0.0000,0.0000
35066,11:33:14,ALTITUDE_HOLD,7.20,33.1,0.1000,0.0900,0.0000,0.0993,0.2010,1.5000,1.1650,0.1017,1.3520,-0.0559,-0.0610,0.2063,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1650,0.0000,0.0000,0.0000
35166,11:33:14,ALTITUDE_HOLD,7.20,33.1,0.1000,0.1300,0.0000,0.0999,0.1932,1.5000,1.1780,0.0933,1.3614,-0.0838,-0.0686,0.1888,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1780,0.0000,0.0000,0.0000
35266,11:33:14,ALTITUDE_HOLD,7.57,53.7,0.1000,0.0500,0.0000,0.1003,0.1902,1.5000,1.1830,0.0899,1.3704,-0.0338,-0.0570,0.1969,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1830,0.0000,0.0000,0.0000
35366,11:33:14,ALTITUDE_HOLD,7.57,53.7,0.1000,0.1300,0.0000,0.0997,0.1824,1.5000,1.1960,0.0827,1.3786,-0.0722,-0.0621,0.1833,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.1960,0.0000,0.0000,0.0000
35466,11:33:14,ALTITUDE_HOLD,7.57,53.7,0.1000,0.0700,0.0000,0.0990,0.1782,1.5000,1.2030,0.0792,1.3866,-0.0345,-0.0529,0.1888,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2030,0.0000,0.0000,0.0000
35566,11:33:14,ALTITUDE_HOLD,7.57,53.7,0.1000,0.1100,0.0000,0.0982,0.1716,1.5000,1.2140,0.0734,1.3939,-0.0580,-0.0546,0.1803,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2140,0.0000,0.0000,0.0000
35666,11:33:14,ALTITUDE_HOLD,7.57,53.7,0.1000,0.0800,0.0000,0.0972,0.1668,1.5000,1.2220,0.0696,1.4009,-0.0383,-0.0492,0.1814,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2220,0.0000,0.0000,0.0000
35766,11:33:14,ALTITUDE_HOLD,7.54,52.2,0.1000,0.0700,0.0000,0.0956,0.1626,1.5000,1.2290,0.0670,1.4076,-0.0260,-0.0414,0.1864,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2290,0.0000,0.0000,0.0000
35866,11:33:14,ALTITUDE_HOLD,7.54,52.2,0.1000,0.1200,0.0000,0.0937,0.1554,1.5000,1.2410,0.0617,1.4137,-0.0532,-0.0454,0.1762,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2410,0.0000,0.0000,0.0000
35966,11:33:14,ALTITUDE_HOLD,7.54,52.2,0.1000,0.0700,0.0000,0.0926,0.1512,1.5000,1.2480,0.0586,1.4196,-0.0310,-0.0406,0.1775,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2480,0.0000,0.0000,0.0000
36066,11:33:15,ALTITUDE_HOLD,7.54,52.2,0.1000,0.1500,0.0000,0.0927,0.1422,1.5000,1.2630,0.0495,1.4245,-0.0909,-0.0574,0.1495,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2630,0.0000,0.0000,0.0000
36166,11:33:15,ALTITUDE_HOLD,7.54,52.2,0.1000,0.0500,0.0000,0.0937,0.1392,1.5000,1.2680,0.0455,1.4291,-0.0405,-0.0517,0.1503,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2680,0.0000,0.0000,0.0000
36266,11:33:15,ALTITUDE_HOLD,7.51,50.8,0.1000,0.0900,0.0000,0.0937,0.1338,1.5000,1.2770,0.0401,1.4331,-0.0537,-0.0524,0.1431,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2770,0.0000,0.0000,0.0000
36366,11:33:15,ALTITUDE_HOLD,7.51,50.8,0.1000,0.1100,0.0000,0.0930,0.1272,1.5000,1.2880,0.0342,1.4365,-0.0588,-0.0545,0.1336,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2880,0.0000,0.0000,0.0000
36466,11:33:15,ALTITUDE_HOLD,7.51,50.8,0.1000,0.1000,0.0000,0.0933,0.1212,1.5000,1.2980,0.0279,1.4393,-0.0630,-0.0573,0.1229,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.2980,0.0000,0.0000,0.0000
36566,11:33:15,ALTITUDE_HOLD,7.51,50.8,0.1000,0.0700,0.0000,0.0936,0.1170,1.5000,1.3050,0.0234,1.4416,-0.0453,-0.0533,0.1212,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3050,0.0000,0.0000,0.0000
36666,11:33:15,ALTITUDE_HOLD,7.51,50.8,0.1000,0.1300,0.0000,0.0937,0.1092,1.5000,1.3180,0.0155,1.4432,-0.0792,-0.0620,0.1024,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3180,0.0000,0.0000,0.0000
36766,11:33:15,ALTITUDE_HOLD,7.58,54.2,0.1000,0.0300,0.0000,0.0935,0.1074,1.5000,1.3210,0.0139,1.4446,-0.0158,-0.0466,0.1159,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3210,0.0000,0.0000,0.0000
36867,11:33:15,ALTITUDE_HOLD,7.58,54.2,0.1000,0.0300,0.0000,0.0935,0.1074,1.5000,1.3210,0.0139,1.4446,-0.0158,-0.0466,0.1159,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3240,0.0000,0.0000,0.0000
36971,11:33:15,ALTITUDE_HOLD,7.58,54.2,0.1320,0.0227,0.0000,0.0901,0.1056,1.5000,1.3240,0.0155,1.4466,0.0120,-0.0233,0.1415,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3380,0.0000,0.0000,0.0000
37071,11:33:16,ALTITUDE_HOLD,7.58,54.2,0.1080,0.1296,0.0000,0.0848,0.0972,1.5000,1.3380,0.0124,1.4480,-0.0288,-0.0252,0.1356,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3430,0.0000,0.0000,0.0000
37171,11:33:16,ALTITUDE_HOLD,7.58,54.2,0.1000,0.1200,0.0000,0.0827,0.0900,1.5000,1.3500,0.0073,1.4487,-0.0506,-0.0337,0.1207,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3550,0.0000,0.0000,0.0000
37271,11:33:16,ALTITUDE_HOLD,7.20,33.1,0.1000,0.1000,0.0000,0.0841,0.0840,1.5000,1.3600,-0.0001,1.4487,-0.0742,-0.0472,0.0975,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3670,0.0000,0.0000,0.0000
37371,11:33:16,ALTITUDE_HOLD,7.20,33.1,0.1010,0.0693,0.0000,0.0861,0.0798,1.5000,1.3670,-0.0063,1.4480,-0.0611,-0.0518,0.0848,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3710,0.0000,0.0000,0.0000
37471,11:33:16,ALTITUDE_HOLD,7.20,33.1,0.1000,0.1200,0.0000,0.0876,0.0726,1.5000,1.3790,-0.0150,1.4465,-0.0875,-0.0637,0.0614,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3840,0.0000,0.0000,0.0000
37571,11:33:16,ALTITUDE_HOLD,7.20,33.1,0.1040,0.0481,0.0000,0.0888,0.0696,1.5000,1.3840,-0.0192,1.4445,-0.0397,-0.0555,0.0640,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3820,0.0000,0.0000,0.0000
37671,11:33:16,ALTITUDE_HOLD,7.20,33.1,0.1000,0.0800,0.0000,0.0883,0.0648,1.5000,1.3920,-0.0235,1.4422,-0.0434,-0.0515,0.0622,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.3960,0.0000,0.0000,0.0000
37771,11:33:16,ALTITUDE_HOLD,7.55,53.1,0.1000,0.0300,0.0000,0.0857,0.0630,1.5000,1.3950,-0.0227,1.4399,0.0081,-0.0316,0.0828,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4000,0.0000,0.0000,0.0000
37871,11:33:16,ALTITUDE_HOLD,7.55,53.1,0.1020,0.0784,0.0000,0.0815,0.0582,1.5000,1.4030,-0.0233,1.4375,-0.0062,-0.0230,0.0904,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4070,0.0000,0.0000,0.0000
37971,11:33:16,ALTITUDE_HOLD,7.55,53.1,0.1000,0.0600,0.0000,0.0773,0.0546,1.5000,1.4090,-0.0227,1.4353,0.0067,-0.0131,0.1009,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4130,0.0000,0.0000,0.0000
38071,11:33:17,ALTITUDE_HOLD,7.55,53.1,0.1000,0.0400,0.0000,0.0731,0.0522,1.5000,1.4130,-0.0209,1.4332,0.0176,-0.0029,0.1132,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4160,0.0000,0.0000,0.0000
38171,11:33:17,ALTITUDE_HOLD,7.55,53.1,0.1040,0.0385,0.0000,0.0682,0.0498,1.5000,1.4170,-0.0184,1.4313,0.0246,0.0065,0.1258,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4200,0.0000,0.0000,0.0000
38271,11:33:17,ALTITUDE_HOLD,7.62,56.6,0.1000,0.0800,0.0000,0.0635,0.0450,1.5000,1.4250,-0.0185,1.4294,-0.0010,0.0040,0.1229,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4290,0.0000,0.0000,0.0000
38371,11:33:17,ALTITUDE_HOLD,7.62,56.6,0.1000,0.0300,0.0000,0.0599,0.0432,1.5000,1.4280,-0.0167,1.4277,0.0172,0.0084,0.1294,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4330,0.0000,0.0000,0.0000
38471,11:33:17,ALTITUDE_HOLD,7.62,56.6,0.1000,0.0800,0.0000,0.0573,0.0384,1.5000,1.4360,-0.0189,1.4259,-0.0214,-0.0015,0.1165,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4420,0.0000,0.0000,0.0000
38571,11:33:17,ALTITUDE_HOLD,7.62,56.6,0.1000,0.0000,0.0000,0.0548,0.0384,1.5000,1.4360,-0.0164,1.4242,0.0249,0.0073,0.1284,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4380,0.0000,0.0000,0.0000
38671,11:33:17,ALTITUDE_HOLD,7.62,56.6,0.1000,0.1100,0.0000,0.0526,0.0318,1.5000,1.4470,-0.0208,1.4221,-0.0442,-0.0099,0.1053,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4490,0.0000,0.0000,0.0000
38771,11:33:17,ALTITUDE_HOLD,7.60,55.3,0.1000,-0.0300,0.0000,0.0508,0.0336,1.5000,1.4440,-0.0172,1.4204,0.0361,0.0054,0.1251,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4460,0.0000,0.0000,0.0000
38871,11:33:17,ALTITUDE_HOLD,7.60,55.3,0.1000,0.0700,0.0000,0.0480,0.0294,1.5000,1.4510,-0.0186,1.4186,-0.0137,-0.0009,0.1168,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4540,0.0000,0.0000,0.0000
38971,11:33:17,ALTITUDE_HOLD,7.60,55.3,0.1030,0.0485,0.0000,0.0455,0.0264,1.5000,1.4560,-0.0191,1.4166,-0.0050,-0.0023,0.1145,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4590,0.0000,0.0000,0.0000
39071,11:33:18,ALTITUDE_HOLD,7.60,55.3,0.1010,0.0594,0.0000,0.0448,0.0228,1.5000,1.4620,-0.0220,1.4144,-0.0287,-0.0112,0.1017,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4650,0.0000,0.0000,0.0000
39171,11:33:18,ALTITUDE_HOLD,7.60,55.3,0.1030,0.0388,0.0000,0.0449,0.0204,1.5000,1.4660,-0.0245,1.4118,-0.0242,-0.0156,0.0938,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4680,0.0000,0.0000,0.0000
39271,11:33:18,ALTITUDE_HOLD,7.05,25.1,0.1000,0.0300,0.0000,0.0447,0.0186,1.5000,1.4690,-0.0261,1.4092,-0.0161,-0.0158,0.0912,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4670,0.0000,0.0000,0.0000
39371,11:33:18,ALTITUDE_HOLD,7.05,25.1,0.1000,0.0300,0.0000,0.0436,0.0168,1.5000,1.4720,-0.0268,1.4066,-0.0068,-0.0128,0.0931,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4730,0.0000,0.0000,0.0000
39471,11:33:18,ALTITUDE_HOLD,7.05,25.1,0.1010,0.0396,0.0000,0.0419,0.0144,1.5000,1.4760,-0.0275,1.4038,-0.0077,-0.0111,0.0935,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4740,0.0000,0.0000,0.0000
39571,11:33:18,ALTITUDE_HOLD,7.05,25.1,0.1000,0.0000,0.0000,0.0397,0.0144,1.5000,1.4760,-0.0253,1.4012,0.0221,-0.0000,0.1072,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4740,0.0000,0.0000,0.0000
39671,11:33:18,ALTITUDE_HOLD,7.05,25.1,0.1000,0.0000,0.0000,0.0359,0.0144,1.5000,1.4760,-0.0215,1.3991,0.0382,0.0127,0.1247,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4850,0.0000,0.0000,0.0000
39771,11:33:18,ALTITUDE_HOLD,7.34,41.0,0.1000,0.0800,0.0000,0.0322,0.0096,1.5000,1.4840,-0.0226,1.3968,-0.0107,0.0049,0.1152,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4760,0.0000,0.0000,0.0000
39871,11:33:18,ALTITUDE_HOLD,7.34,41.0,0.1000,-0.0800,0.0000,0.0288,0.0144,1.5000,1.4760,-0.0144,1.3954,0.0817,0.0305,0.1513,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4850,0.0000,0.0000,0.0000
39971,11:33:18,ALTITUDE_HOLD,7.34,41.0,0.1020,0.0882,0.0000,0.0245,0.0090,1.5000,1.4850,-0.0155,1.3938,-0.0107,0.0166,0.1358,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4790,0.0000,0.0000,0.0000
40073,11:33:19,ALTITUDE_HOLD,7.34,41.0,0.1000,0.0000,0.0000,0.0217,0.0090,1.5000,1.4850,-0.0127,1.3925,0.0280,0.0204,0.1431,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4870,0.0000,0.0000,0.0000
40173,11:33:19,ALTITUDE_HOLD,7.34,41.0,0.1000,-0.0600,0.0000,0.0187,0.0126,1.5000,1.4790,-0.0061,1.3919,0.0657,0.0355,0.1667,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4810,0.0000,0.0000,0.0000
40273,11:33:19,ALTITUDE_HOLD,7.71,61.8,0.1000,0.1000,0.0000,0.0149,0.0066,1.5000,1.4890,-0.0083,1.3911,-0.0219,0.0164,0.1446,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4900,0.0000,0.0000,0.0000
40373,11:33:19,ALTITUDE_HOLD,7.71,61.8,0.1000,-0.0600,0.0000,0.0129,0.0102,1.5000,1.4830,-0.0027,1.3908,0.0564,0.0297,0.1653,1.300,0.100,1.000,3.100,1.500,0.080,0.600,1.4840,0.0000,0.0000,0.0000
