millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
371425,16:38:23,SAFETY,7.85,69.2,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5270,0.0000,0.0000,0.0000
371525,16:38:23,SAFETY,7.85,69.2,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5280,0.0000,0.0000,0.0000
371625,16:38:23,SAFETY,7.81,67.2,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5300,0.0000,0.0000,0.0000
371725,16:38:23,SAFETY,7.81,67.2,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5330,0.0000,0.0000,0.0000
371825,16:38:23,SAFETY,7.81,67.2,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5350,0.0000,0.0000,0.0000
371925,16:38:23,SAFETY,7.81,67.2,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5390,0.0000,0.0000,0.0000
372025,16:38:23,SAFETY,7.81,67.2,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5390,0.0000,0.0000,0.0000
372125,16:38:23,SAFETY,7.79,66.3,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5430,0.0000,0.0000,0.0000
372225,16:38:24,SAFETY,7.79,66.3,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5440,0.0000,0.0000,0.0000
372325,16:38:24,SAFETY,7.79,66.3,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5470,0.0000,0.0000,0.0000
372425,16:38:24,SAFETY,7.79,66.3,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5470,0.0000,0.0000,0.0000
372525,16:38:24,SAFETY,7.79,66.3,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5510,0.0000,0.0000,0.0000
372625,16:38:24,SAFETY,7.73,62.9,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5500,0.0000,0.0000,0.0000
372725,16:38:24,SAFETY,7.73,62.9,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5530,0.0000,0.0000,0.0000
372825,16:38:24,SAFETY,7.73,62.9,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5530,0.0000,0.0000,0.0000
372925,16:38:24,SAFETY,7.73,62.9,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5560,0.0000,0.0000,0.0000
373025,16:38:24,SAFETY,7.73,62.9,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5550,0.0000,0.0000,0.0000
373125,16:38:24,SAFETY,7.83,68.5,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5600,0.0000,0.0000,0.0000
373225,16:38:25,SAFETY,7.83,68.5,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5590,0.0000,0.0000,0.0000
373325,16:38:25,SAFETY,7.83,68.5,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5640,0.0000,0.0000,0.0000
373425,16:38:25,SAFETY,7.83,68.5,0.1000,-0.0100,0.0003,-0.0012,1.5000,1.5030,-0.0015,1.1616,-0.0028,-0.0025,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5630,0.0000,0.0000,0.0000
373525,16:38:25,ALTITUDE_HOLD,7.83,68.5,0.1000,0.0000,0.0000,-0.0012,1.5000,1.5030,-0.0015,0.0000,-0.0028,0.0000,0.2222,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5680,0.0000,0.0000,0.0000
373625,16:38:25,ALTITUDE_HOLD,7.47,48.4,0.1000,0.0500,0.0010,0.3724,1.5000,0.5690,0.3714,0.0000,3.7140,1.2380,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5670,0.0000,0.0000,0.0000
373725,16:38:25,ALTITUDE_HOLD,7.47,48.4,0.1000,-0.0100,0.0034,0.3728,1.5000,0.5680,0.3694,0.0000,-0.0197,0.8188,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5720,0.0000,0.0000,0.0000
373825,16:38:25,ALTITUDE_HOLD,7.47,48.4,0.1000,0.0500,0.0062,0.3708,1.5000,0.5730,0.3646,0.0000,-0.0486,0.5296,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5710,0.0000,0.0000,0.0000
373925,16:38:25,ALTITUDE_HOLD,7.47,48.4,0.1000,-0.0100,0.0092,0.3712,1.5000,0.5720,0.3620,0.0000,-0.0254,0.3446,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5750,0.0000,0.0000,0.0000
374025,16:38:25,ALTITUDE_HOLD,7.47,48.4,0.1000,0.0300,0.0115,0.3700,1.5000,0.5750,0.3585,0.0000,-0.0355,0.2179,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5740,0.0000,0.0000,0.0000
374125,16:38:25,ALTITUDE_HOLD,7.66,58.6,0.1000,-0.0100,0.0129,0.3704,1.5000,0.5740,0.3575,0.0000,-0.0099,0.1420,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5780,0.0000,0.0000,0.0000
374225,16:38:26,ALTITUDE_HOLD,7.66,58.6,0.1000,0.0600,0.0142,0.3680,1.5000,0.5800,0.3538,0.0000,-0.0366,0.0825,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5780,0.0000,0.0000,0.0000
374325,16:38:26,ALTITUDE_HOLD,7.66,58.6,0.1000,0.0100,0.0162,0.3676,1.5000,0.5810,0.3514,0.0000,-0.0248,0.0467,1.0000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5850,0.0000,0.0000,0.0000
374425,16:38:26,ALTITUDE_HOLD,7.66,58.6,0.1000,0.0700,0.0193,0.3648,1.5000,0.5880,0.3455,0.0346,-0.0584,0.0117,0.9057,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5870,0.0000,0.0000,0.0000
374525,16:38:26,ALTITUDE_HOLD,7.66,58.6,0.1000,0.0300,0.0233,0.3636,1.5000,0.5910,0.3403,0.0686,-0.0522,-0.0096,0.8356,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5940,0.0000,0.0000,0.0000
374625,16:38:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0600,0.0278,0.3612,1.5000,0.5970,0.3334,0.1019,-0.0692,-0.0295,0.7654,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.5970,0.0000,0.0000,0.0000
374725,16:38:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0400,0.0323,0.3596,1.5000,0.6010,0.3273,0.1346,-0.0608,-0.0399,0.7254,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6030,0.0000,0.0000,0.0000
374825,16:38:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0700,0.0368,0.3568,1.5000,0.6080,0.3200,0.1666,-0.0730,-0.0509,0.6806,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6090,0.0000,0.0000,0.0000
374925,16:38:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0500,0.0413,0.3548,1.5000,0.6130,0.3135,0.1980,-0.0655,-0.0558,0.6559,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6170,0.0000,0.0000,0.0000
375025,16:38:26,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0900,0.0462,0.3512,1.5000,0.6220,0.3050,0.2285,-0.0842,-0.0652,0.6126,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6230,0.0000,0.0000,0.0000
375125,16:38:26,ALTITUDE_HOLD,7.62,56.4,0.1000,0.0700,0.0516,0.3484,1.5000,0.6290,0.2968,0.2582,-0.0821,-0.0708,0.5812,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6330,0.0000,0.0000,0.0000
375225,16:38:27,ALTITUDE_HOLD,7.62,56.4,0.1000,0.1000,0.0575,0.3444,1.5000,0.6390,0.2869,0.2869,-0.0995,-0.0804,0.5334,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6390,0.0000,0.0000,0.0000
375325,16:38:27,ALTITUDE_HOLD,7.62,56.4,0.1000,0.0700,0.0635,0.3416,1.5000,0.6460,0.2781,0.3147,-0.0883,-0.0830,0.5090,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6510,0.0000,0.0000,0.0000
375425,16:38:27,ALTITUDE_HOLD,7.62,56.4,0.1000,0.1100,0.0693,0.3372,1.5000,0.6570,0.2679,0.3415,-0.1019,-0.0893,0.4700,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6580,0.0000,0.0000,0.0000
375525,16:38:27,ALTITUDE_HOLD,7.62,56.4,0.1000,0.0700,0.0747,0.3344,1.5000,0.6640,0.2597,0.3674,-0.0817,-0.0868,0.4624,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6700,0.0000,0.0000,0.0000
375625,16:38:27,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1200,0.0796,0.3296,1.5000,0.6760,0.2500,0.3924,-0.0968,-0.0901,0.4332,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6770,0.0000,0.0000,0.0000
375725,16:38:27,ALTITUDE_HOLD,7.70,61.3,0.1000,0.0700,0.0839,0.3268,1.5000,0.6830,0.2429,0.4167,-0.0717,-0.0840,0.4386,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6910,0.0000,0.0000,0.0000
375825,16:38:27,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1500,0.0882,0.3208,1.5000,0.6980,0.2326,0.4400,-0.1029,-0.0903,0.3986,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.6960,0.0000,0.0000,0.0000
375925,16:38:27,ALTITUDE_HOLD,7.70,61.3,0.1000,0.0600,0.0925,0.3184,1.5000,0.7040,0.2259,0.4626,-0.0670,-0.0825,0.4096,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7130,0.0000,0.0000,0.0000
376025,16:38:27,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1700,0.0967,0.3116,1.5000,0.7210,0.2149,0.4841,-0.1096,-0.0915,0.3594,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7200,0.0000,0.0000,0.0000
376125,16:38:27,ALTITUDE_HOLD,7.63,57.3,0.1000,0.0800,0.1012,0.3084,1.5000,0.7290,0.2072,0.5048,-0.0774,-0.0868,0.3584,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7360,0.0000,0.0000,0.0000
376225,16:38:28,ALTITUDE_HOLD,7.63,57.3,0.1000,0.1500,0.1057,0.3024,1.5000,0.7440,0.1967,0.5244,-0.1042,-0.0926,0.3189,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7460,0.0000,0.0000,0.0000
376325,16:38:28,ALTITUDE_HOLD,7.63,57.3,0.1000,0.1000,0.1096,0.2984,1.5000,0.7540,0.1888,0.5433,-0.0799,-0.0884,0.3155,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7600,0.0000,0.0000,0.0000
376425,16:38:28,ALTITUDE_HOLD,7.63,57.3,0.1000,0.1400,0.1132,0.2928,1.5000,0.7680,0.1796,0.5613,-0.0919,-0.0895,0.2925,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7690,0.0000,0.0000,0.0000
376525,16:38:28,ALTITUDE_HOLD,7.63,57.3,0.1000,0.1000,0.1161,0.2888,1.5000,0.7780,0.1727,0.5785,-0.0685,-0.0825,0.3000,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7850,0.0000,0.0000,0.0000
376625,16:38:28,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1600,0.1186,0.2824,1.5000,0.7940,0.1638,0.5949,-0.0894,-0.0848,0.2740,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.7940,0.0000,0.0000,0.0000
376725,16:38:28,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0900,0.1210,0.2788,1.5000,0.8030,0.1578,0.6107,-0.0594,-0.0764,0.2877,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.8110,0.0000,0.0000,0.0000
376825,16:38:28,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1700,0.1230,0.2720,1.5000,0.8200,0.1490,0.6256,-0.0883,-0.0803,0.2566,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.8210,0.0000,0.0000,0.0000
376925,16:38:28,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1100,0.1253,0.2676,1.5000,0.8310,0.1423,0.6398,-0.0667,-0.0758,0.2565,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.8370,0.0000,0.0000,0.0000
377025,16:38:28,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1600,0.1277,0.2612,1.5000,0.8470,0.1335,0.6532,-0.0884,-0.0800,0.2245,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.8490,0.0000,0.0000,0.0000
377125,16:38:28,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1100,0.1298,0.2568,1.5000,0.8580,0.1270,0.6659,-0.0655,-0.0751,0.2251,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.8640,0.0000,0.0000,0.0000
377225,16:38:29,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1400,0.1312,0.2512,1.5000,0.8720,0.1200,0.6779,-0.0699,-0.0734,0.2153,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.8740,0.0000,0.0000,0.0000
377325,16:38:29,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1000,0.1314,0.2472,1.5000,0.8820,0.1158,0.6895,-0.0419,-0.0629,0.2386,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.8900,0.0000,0.0000,0.0000
377425,16:38:29,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1600,0.1310,0.2408,1.5000,0.8980,0.1098,0.7004,-0.0601,-0.0620,0.2286,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.9010,0.0000,0.0000,0.0000
377525,16:38:29,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1400,0.1315,0.2352,1.5000,0.9120,0.1037,0.7108,-0.0607,-0.0615,0.2168,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.9150,0.0000,0.0000,0.0000
377625,16:38:29,ALTITUDE_HOLD,7.71,61.8,0.1060,0.0283,0.1306,0.2340,1.5000,0.9150,0.1034,0.7218,-0.0032,-0.0413,0.2788,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.9250,0.0000,0.0000,0.0000
377725,16:38:29,ALTITUDE_HOLD,7.71,61.8,0.1000,0.2000,0.1276,0.2260,1.5000,0.9350,0.0984,0.7316,-0.0492,-0.0440,0.2606,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.9440,0.0000,0.0000,0.0000
377825,16:38:29,ALTITUDE_HOLD,7.71,61.8,0.1000,0.1800,0.1276,0.2188,1.5000,0.9530,0.0912,0.7407,-0.0719,-0.0533,0.2164,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.9550,0.0000,0.0000,0.0000
377925,16:38:29,ALTITUDE_HOLD,7.71,61.8,0.1000,0.1300,0.1312,0.2136,1.5000,0.9660,0.0824,0.7490,-0.0881,-0.0649,0.1613,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.9720,0.0000,0.0000,0.0000
378025,16:38:29,ALTITUDE_HOLD,7.71,61.8,0.1000,0.1600,0.1350,0.2072,1.5000,0.9820,0.0722,0.7562,-0.1023,-0.0773,0.0998,2.500,0.200,3.000,3.100,1.500,0.080,0.400,0.9870,0.0000,0.0000,0.0000
378125,16:38:29,ALTITUDE_HOLD,7.69,60.7,0.1000,0.1500,0.1386,0.2012,1.5000,0.9970,0.0626,0.7625,-0.0966,-0.0838,0.0576,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0010,0.0000,0.0000,0.0000
378225,16:38:30,ALTITUDE_HOLD,7.69,60.7,0.1000,0.1000,0.1411,0.1972,1.5000,1.0070,0.0561,0.7681,-0.0646,-0.0774,0.0618,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0150,0.0000,0.0000,0.0000
378325,16:38:30,ALTITUDE_HOLD,7.69,60.7,0.1000,0.1600,0.1416,0.1908,1.5000,1.0230,0.0492,0.7730,-0.0688,-0.0745,0.0541,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0250,0.0000,0.0000,0.0000
378425,16:38:30,ALTITUDE_HOLD,7.69,60.7,0.1000,0.1200,0.1414,0.1860,1.5000,1.0350,0.0446,0.7775,-0.0458,-0.0649,0.0722,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0440,0.0000,0.0000,0.0000
378525,16:38:30,ALTITUDE_HOLD,7.69,60.7,0.1020,0.2059,0.1420,0.1776,1.5000,1.0560,0.0356,0.7811,-0.0889,-0.0730,0.0260,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0560,0.0000,0.0000,0.0000
378625,16:38:30,ALTITUDE_HOLD,7.72,62.2,0.1000,0.0900,0.1435,0.1740,1.5000,1.0650,0.0305,0.7841,-0.0511,-0.0657,0.0358,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0720,0.0000,0.0000,0.0000
378725,16:38:30,ALTITUDE_HOLD,7.72,62.2,0.1000,0.1800,0.1443,0.1668,1.5000,1.0830,0.0225,0.7864,-0.0800,-0.0705,0.0020,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0830,0.0000,0.0000,0.0000
378825,16:38:30,ALTITUDE_HOLD,7.72,62.2,0.1000,0.1500,0.1453,0.1608,1.5000,1.0980,0.0155,0.7879,-0.0697,-0.0702,-0.0143,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.0980,0.0000,0.0000,0.0000
378925,16:38:30,ALTITUDE_HOLD,7.72,62.2,0.1000,0.1000,0.1459,0.1568,1.5000,1.1080,0.0109,0.7890,-0.0460,-0.0621,-0.0013,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1080,0.0000,0.0000,0.0000
379025,16:38:30,ALTITUDE_HOLD,7.72,62.2,0.1000,0.0600,0.1428,0.1544,1.5000,1.1140,0.0116,0.7902,0.0071,-0.0391,0.0698,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1140,0.0000,0.0000,0.0000
379125,16:38:30,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1700,0.1372,0.1476,1.5000,1.1310,0.0104,0.7912,-0.0117,-0.0299,0.0945,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1310,0.0000,0.0000,0.0000
379225,16:38:31,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1300,0.1332,0.1424,1.5000,1.1440,0.0092,0.7921,-0.0121,-0.0240,0.1094,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1440,0.0000,0.0000,0.0000
379325,16:38:31,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1000,0.1306,0.1384,1.5000,1.1540,0.0078,0.7929,-0.0139,-0.0206,0.1163,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1600,0.0000,0.0000,0.0000
379425,16:38:31,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1300,0.1276,0.1332,1.5000,1.1670,0.0056,0.7935,-0.0227,-0.0213,0.1086,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1740,0.0000,0.0000,0.0000
379525,16:38:31,ALTITUDE_HOLD,7.75,63.8,0.1000,0.1500,0.1258,0.1272,1.5000,1.1820,0.0014,0.7936,-0.0411,-0.0279,0.0785,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1830,0.0000,0.0000,0.0000
379625,16:38:31,ALTITUDE_HOLD,7.70,61.3,0.1000,0.0900,0.1249,0.1236,1.5000,1.1910,-0.0013,0.7935,-0.0273,-0.0277,0.0723,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.1980,0.0000,0.0000,0.0000
379725,16:38:31,ALTITUDE_HOLD,7.70,61.3,0.1020,0.0686,0.1223,0.1208,1.5000,1.1980,-0.0015,0.7933,-0.0021,-0.0191,0.0977,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2050,0.0000,0.0000,0.0000
379825,16:38:31,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1500,0.1184,0.1148,1.5000,1.2130,-0.0036,0.7930,-0.0209,-0.0197,0.0905,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2130,0.0000,0.0000,0.0000
379925,16:38:31,ALTITUDE_HOLD,7.70,61.3,0.1000,0.0900,0.1156,0.1112,1.5000,1.2220,-0.0044,0.7925,-0.0079,-0.0158,0.1002,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2280,0.0000,0.0000,0.0000
380025,16:38:31,ALTITUDE_HOLD,7.70,61.3,0.1000,0.1400,0.1139,0.1056,1.5000,1.2360,-0.0083,0.7917,-0.0395,-0.0237,0.0664,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2360,0.0000,0.0000,0.0000
380125,16:38:31,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0900,0.1130,0.1020,1.5000,1.2450,-0.0110,0.7906,-0.0263,-0.0246,0.0570,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2510,0.0000,0.0000,0.0000
380225,16:38:32,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1100,0.1119,0.0976,1.5000,1.2560,-0.0143,0.7892,-0.0334,-0.0275,0.0396,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2580,0.0000,0.0000,0.0000
380325,16:38:32,ALTITUDE_HOLD,7.73,62.9,0.1000,0.0800,0.1101,0.0944,1.5000,1.2640,-0.0157,0.7876,-0.0136,-0.0229,0.0497,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2710,0.0000,0.0000,0.0000
380425,16:38:32,ALTITUDE_HOLD,7.73,62.9,0.1000,0.1400,0.1083,0.0888,1.5000,1.2780,-0.0195,0.7857,-0.0381,-0.0280,0.0246,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2770,0.0000,0.0000,0.0000
380525,16:38:32,ALTITUDE_HOLD,7.73,62.9,0.1010,0.0594,0.1069,0.0864,1.5000,1.2840,-0.0205,0.7836,-0.0097,-0.0218,0.0401,2.500,0.200,3.000,3.100,1.500,0.080,0.400,1.2840,0.0000,0.0000,0.0000
