millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
33937,16:32:45,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3490,0.0000,0.0000,0.0000
34037,16:32:45,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3520,0.0000,0.0000,0.0000
34137,16:32:45,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3520,0.0000,0.0000,0.0000
34237,16:32:45,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3510,0.0000,0.0000,0.0000
34337,16:32:45,SAFETY,8.01,78.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3510,0.0000,0.0000,0.0000
34437,16:32:45,SAFETY,8.01,78.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3550,0.0000,0.0000,0.0000
34537,16:32:46,SAFETY,8.01,78.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3550,0.0000,0.0000,0.0000
34637,16:32:46,SAFETY,8.01,78.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3550,0.0000,0.0000,0.0000
34737,16:32:46,SAFETY,8.01,78.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3580,0.0000,0.0000,0.0000
34837,16:32:46,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3600,0.0000,0.0000,0.0000
34937,16:32:46,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3620,0.0000,0.0000,0.0000
35037,16:32:46,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3650,0.0000,0.0000,0.0000
35137,16:32:46,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3660,0.0000,0.0000,0.0000
35237,16:32:46,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3680,0.0000,0.0000,0.0000
35337,16:32:46,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3700,0.0000,0.0000,0.0000
35440,16:32:46,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3710,0.0000,0.0000,0.0000
35540,16:32:47,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3750,0.0000,0.0000,0.0000
35640,16:32:47,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3760,0.0000,0.0000,0.0000
35740,16:32:47,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3790,0.0000,0.0000,0.0000
35840,16:32:47,SAFETY,7.97,76.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3800,0.0000,0.0000,0.0000
35940,16:32:47,SAFETY,7.97,76.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3810,0.0000,0.0000,0.0000
36040,16:32:47,SAFETY,7.97,76.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3840,0.0000,0.0000,0.0000
36140,16:32:47,SAFETY,7.97,76.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3860,0.0000,0.0000,0.0000
36243,16:32:47,SAFETY,7.97,76.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3860,0.0000,0.0000,0.0000
36343,16:32:47,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3900,0.0000,0.0000,0.0000
36443,16:32:47,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3890,0.0000,0.0000,0.0000
36543,16:32:48,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3920,0.0000,0.0000,0.0000
36643,16:32:48,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3930,0.0000,0.0000,0.0000
36743,16:32:48,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3900,0.0000,0.0000,0.0000
36843,16:32:48,SAFETY,8.08,82.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3920,0.0000,0.0000,0.0000
36943,16:32:48,SAFETY,8.08,82.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3890,0.0000,0.0000,0.0000
37046,16:32:48,SAFETY,8.08,82.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3920,0.0000,0.0000,0.0000
37146,16:32:48,SAFETY,8.08,82.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3910,0.0000,0.0000,0.0000
37246,16:32:48,SAFETY,8.08,82.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3930,0.0000,0.0000,0.0000
37346,16:32:48,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3920,0.0000,0.0000,0.0000
37446,16:32:48,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3910,0.0000,0.0000,0.0000
37546,16:32:49,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3900,0.0000,0.0000,0.0000
37646,16:32:49,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3890,0.0000,0.0000,0.0000
37746,16:32:49,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3900,0.0000,0.0000,0.0000
37846,16:32:49,ALTITUDE_HOLD,8.05,80.4,0.0000,0.0000,0.0000,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3890,0.0000,0.0000,0.0000
37946,16:32:49,ALTITUDE_HOLD,8.05,80.4,0.1000,-0.0100,-0.0002,0.4448,1.5000,0.3880,0.4450,0.0000,4.4500,1.4833,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3880,0.0000,0.0000,0.0000
38046,16:32:49,ALTITUDE_HOLD,8.05,80.4,0.1000,-0.0200,-0.0011,0.4456,1.5000,0.3860,0.4467,0.0000,0.0172,0.9946,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3860,0.0000,0.0000,0.0000
38146,16:32:49,ALTITUDE_HOLD,8.05,80.4,0.1000,-0.0100,-0.0028,0.4460,1.5000,0.3850,0.4488,0.0000,0.0210,0.6701,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3850,0.0000,0.0000,0.0000
38249,16:32:49,ALTITUDE_HOLD,8.05,80.4,0.1000,-0.0200,-0.0049,0.4468,1.5000,0.3830,0.4517,0.0000,0.0287,0.4563,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3820,0.0000,0.0000,0.0000
38349,16:32:49,ALTITUDE_HOLD,7.81,67.4,0.1000,-0.0100,-0.0070,0.4472,1.5000,0.3820,0.4542,0.0000,0.0254,0.3127,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3810,0.0000,0.0000,0.0000
38449,16:32:49,ALTITUDE_HOLD,7.81,67.4,0.1000,-0.0200,-0.0090,0.4480,1.5000,0.3800,0.4570,0.0000,0.0281,0.2178,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3830,0.0000,0.0000,0.0000
38549,16:32:50,ALTITUDE_HOLD,7.81,67.4,0.1000,0.0300,-0.0100,0.4468,1.5000,0.3830,0.4568,0.0000,-0.0023,0.1444,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3790,0.0000,0.0000,0.0000
38649,16:32:50,ALTITUDE_HOLD,7.81,67.4,0.1030,-0.0291,-0.0096,0.4480,1.5000,0.3800,0.4576,0.0000,0.0077,0.0980,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3800,0.0000,0.0000,0.0000
38749,16:32:50,ALTITUDE_HOLD,7.81,67.4,0.1000,0.0400,-0.0083,0.4464,1.5000,0.3840,0.4547,0.0000,-0.0287,0.0558,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3840,0.0000,0.0000,0.0000
38849,16:32:50,ALTITUDE_HOLD,7.90,72.1,0.1000,-0.0200,-0.0062,0.4472,1.5000,0.3820,0.4534,0.0000,-0.0130,0.0328,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3820,0.0000,0.0000,0.0000
38949,16:32:50,ALTITUDE_HOLD,7.90,72.1,0.1000,0.0500,-0.0034,0.4452,1.5000,0.3870,0.4486,0.0000,-0.0485,0.0057,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3870,0.0000,0.0000,0.0000
39052,16:32:50,ALTITUDE_HOLD,7.90,72.1,0.1000,0.0100,0.0005,0.4448,1.5000,0.3880,0.4443,0.0000,-0.0431,-0.0106,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3870,0.0000,0.0000,0.0000
39153,16:32:50,ALTITUDE_HOLD,7.90,72.1,0.1000,0.0200,0.0048,0.4440,1.5000,0.3900,0.4392,0.0000,-0.0507,-0.0239,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3920,0.0000,0.0000,0.0000
39253,16:32:50,ALTITUDE_HOLD,7.90,72.1,0.1000,0.0400,0.0090,0.4424,1.5000,0.3940,0.4334,0.0000,-0.0576,-0.0352,1.0000,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.3960,0.0000,0.0000,0.0000
39353,16:32:50,ALTITUDE_HOLD,7.88,71.0,0.1000,0.0600,0.0141,0.4400,1.5000,0.4000,0.4259,0.0426,-0.0756,-0.0487,0.9759,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4020,0.0000,0.0000,0.0000
39453,16:32:50,ALTITUDE_HOLD,7.88,71.0,0.1040,0.0577,0.0207,0.4376,1.5000,0.4060,0.4169,0.0859,-0.0860,-0.0614,0.9366,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4060,0.0000,0.0000,0.0000
39553,16:32:51,ALTITUDE_HOLD,7.88,71.0,0.1000,0.0700,0.0281,0.4348,1.5000,0.4130,0.4067,0.1266,-0.1027,-0.0752,0.8916,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4130,0.0000,0.0000,0.0000
39653,16:32:51,ALTITUDE_HOLD,7.88,71.0,0.1000,0.0700,0.0360,0.4320,1.5000,0.4200,0.3960,0.1662,-0.1070,-0.0858,0.8515,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4200,0.0000,0.0000,0.0000
39753,16:32:51,ALTITUDE_HOLD,7.88,71.0,0.1000,0.0800,0.0440,0.4288,1.5000,0.4280,0.3848,0.2047,-0.1120,-0.0945,0.8138,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4280,0.0000,0.0000,0.0000
39856,16:32:51,ALTITUDE_HOLD,7.89,71.9,0.1000,0.0400,0.0511,0.4272,1.5000,0.4320,0.3761,0.2423,-0.0861,-0.0917,0.8053,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4370,0.0000,0.0000,0.0000
39956,16:32:51,ALTITUDE_HOLD,7.89,71.9,0.1000,0.1200,0.0571,0.4224,1.5000,0.4440,0.3653,0.2788,-0.1082,-0.0972,0.7746,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4430,0.0000,0.0000,0.0000
40056,16:32:51,ALTITUDE_HOLD,7.89,71.9,0.1000,0.0500,0.0630,0.4204,1.5000,0.4490,0.3574,0.3146,-0.0790,-0.0912,0.7741,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4570,0.0000,0.0000,0.0000
40156,16:32:51,ALTITUDE_HOLD,7.89,71.9,0.1000,0.1400,0.0689,0.4148,1.5000,0.4630,0.3459,0.3492,-0.1156,-0.0993,0.7359,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4640,0.0000,0.0000,0.0000
40284,16:32:51,ALTITUDE_HOLD,7.89,71.9,0.1400,0.0071,0.0740,0.4144,1.5000,0.4640,0.3404,0.3968,-0.0390,-0.0744,0.7815,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4700,0.0000,0.0000,0.0000
40384,16:32:51,ALTITUDE_HOLD,7.85,69.6,0.1000,0.1600,0.0776,0.4080,1.5000,0.4800,0.3304,0.4299,-0.1001,-0.0830,0.7460,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4800,0.0000,0.0000,0.0000
40484,16:32:51,ALTITUDE_HOLD,7.85,69.6,0.1000,0.1400,0.0831,0.4024,1.5000,0.4940,0.3193,0.4618,-0.1106,-0.0922,0.7063,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.4940,0.0000,0.0000,0.0000
40584,16:32:52,ALTITUDE_HOLD,7.85,69.6,0.1000,0.1200,0.0911,0.3976,1.5000,0.5060,0.3065,0.4924,-0.1288,-0.1044,0.6558,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.5060,0.0000,0.0000,0.0000
40688,16:32:52,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0900,0.0984,0.3940,1.5000,0.5150,0.2956,0.5220,-0.1090,-0.1059,0.6315,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.5230,0.0000,0.0000,0.0000
40788,16:32:52,ALTITUDE_HOLD,7.85,69.6,0.1000,0.1700,0.1046,0.3872,1.5000,0.5320,0.2826,0.5502,-0.1301,-0.1140,0.5884,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.5350,0.0000,0.0000,0.0000
40888,16:32:52,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1200,0.1113,0.3824,1.5000,0.5440,0.2711,0.5774,-0.1142,-0.1141,0.5652,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.5510,0.0000,0.0000,0.0000
40988,16:32:52,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1600,0.1180,0.3760,1.5000,0.5600,0.2580,0.6032,-0.1316,-0.1199,0.5258,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.5610,0.0000,0.0000,0.0000
41091,16:32:52,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1200,0.1241,0.3712,1.5000,0.5720,0.2471,0.6279,-0.1090,-0.1163,0.5107,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.5810,0.0000,0.0000,0.0000
41191,16:32:52,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1900,0.1299,0.3636,1.5000,0.5910,0.2337,0.6512,-0.1339,-0.1221,0.4702,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.5920,0.0000,0.0000,0.0000
41291,16:32:52,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1100,0.1354,0.3592,1.5000,0.6020,0.2238,0.6736,-0.0993,-0.1145,0.4651,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.6110,0.0000,0.0000,0.0000
41391,16:32:52,ALTITUDE_HOLD,7.91,72.5,0.1000,0.1900,0.1402,0.3516,1.5000,0.6210,0.2114,0.6948,-0.1231,-0.1174,0.4328,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.6220,0.0000,0.0000,0.0000
41494,16:32:53,ALTITUDE_HOLD,7.91,72.5,0.1000,0.1000,0.1438,0.3476,1.5000,0.6310,0.2038,0.7151,-0.0761,-0.1036,0.4453,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.6400,0.0000,0.0000,0.0000
41594,16:32:53,ALTITUDE_HOLD,7.91,72.5,0.1000,0.2000,0.1464,0.3396,1.5000,0.6510,0.1932,0.7345,-0.1062,-0.1045,0.4210,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.6510,0.0000,0.0000,0.0000
41694,16:32:53,ALTITUDE_HOLD,7.91,72.5,0.1000,0.0900,0.1482,0.3360,1.5000,0.6600,0.1878,0.7532,-0.0537,-0.0875,0.4452,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.6710,0.0000,0.0000,0.0000
41794,16:32:53,ALTITUDE_HOLD,7.91,72.5,0.1000,0.2100,0.1492,0.3276,1.5000,0.6810,0.1784,0.7711,-0.0948,-0.0900,0.4202,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.6810,0.0000,0.0000,0.0000
41894,16:32:53,ALTITUDE_HOLD,7.89,71.9,0.1000,0.1000,0.1502,0.3236,1.5000,0.6910,0.1734,0.7884,-0.0496,-0.0765,0.4382,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.6910,0.0000,0.0000,0.0000
41994,16:32:53,ALTITUDE_HOLD,7.89,71.9,0.1000,0.2100,0.1512,0.3152,1.5000,0.7120,0.1640,0.8048,-0.0940,-0.0823,0.4063,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.7120,0.0000,0.0000,0.0000
42094,16:32:53,ALTITUDE_HOLD,7.89,71.9,0.1000,0.1300,0.1527,0.3100,1.5000,0.7250,0.1573,0.8205,-0.0675,-0.0774,0.4025,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.7250,0.0000,0.0000,0.0000
42194,16:32:53,ALTITUDE_HOLD,7.89,71.9,0.1000,0.2200,0.1553,0.3012,1.5000,0.7470,0.1459,0.8351,-0.1138,-0.0895,0.3527,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.7470,0.0000,0.0000,0.0000
42297,16:32:53,ALTITUDE_HOLD,7.89,71.9,0.1000,0.1000,0.1580,0.2972,1.5000,0.7570,0.1392,0.8491,-0.0663,-0.0818,0.3543,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.7620,0.0000,0.0000,0.0000
42397,16:32:53,ALTITUDE_HOLD,7.72,62.0,0.1000,0.1700,0.1588,0.2904,1.5000,0.7740,0.1316,0.8622,-0.0765,-0.0800,0.3414,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.7830,0.0000,0.0000,0.0000
42497,16:32:54,ALTITUDE_HOLD,7.72,62.0,0.1000,0.2000,0.1594,0.2824,1.5000,0.7940,0.1230,0.8745,-0.0864,-0.0822,0.3180,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.7990,0.0000,0.0000,0.0000
42597,16:32:54,ALTITUDE_HOLD,7.72,62.0,0.1000,0.1700,0.1619,0.2756,1.5000,0.8110,0.1137,0.8859,-0.0926,-0.0856,0.2901,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.8180,0.0000,0.0000,0.0000
42697,16:32:54,ALTITUDE_HOLD,7.72,62.0,0.1000,0.1900,0.1651,0.2680,1.5000,0.8300,0.1029,0.8962,-0.1083,-0.0932,0.2499,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.8300,0.0000,0.0000,0.0000
42797,16:32:54,ALTITUDE_HOLD,7.72,62.0,0.1000,0.1400,0.1678,0.2624,1.5000,0.8440,0.0946,0.9056,-0.0827,-0.0897,0.2382,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.8440,0.0000,0.0000,0.0000
42897,16:32:54,ALTITUDE_HOLD,7.71,61.6,0.1000,0.2000,0.1695,0.2544,1.5000,0.8640,0.0849,0.9141,-0.0968,-0.0921,0.2109,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.8640,0.0000,0.0000,0.0000
42997,16:32:54,ALTITUDE_HOLD,7.71,61.6,0.1000,0.1500,0.1708,0.2484,1.5000,0.8790,0.0776,0.9219,-0.0732,-0.0858,0.2068,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.8790,0.0000,0.0000,0.0000
43097,16:32:54,ALTITUDE_HOLD,7.71,61.6,0.1020,0.1078,0.1701,0.2440,1.5000,0.8900,0.0739,0.9294,-0.0366,-0.0692,0.2322,2.500,0.200,2.000,3.100,1.500,0.080,0.400,0.8900,0.0000,0.0000,0.0000
