millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
388805,15:56:38,SAFETY,8.02,79.0,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4870,0.0000,0.0000,0.0000
388905,15:56:38,SAFETY,8.02,79.0,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4860,0.0000,0.0000,0.0000
389005,15:56:38,SAFETY,8.02,79.0,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4850,0.0000,0.0000,0.0000
389105,15:56:38,SAFETY,7.92,73.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4830,0.0000,0.0000,0.0000
389205,15:56:38,SAFETY,7.92,73.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4830,0.0000,0.0000,0.0000
389305,15:56:39,SAFETY,7.92,73.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4800,0.0000,0.0000,0.0000
389405,15:56:39,SAFETY,7.92,73.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4800,0.0000,0.0000,0.0000
389507,15:56:39,SAFETY,7.92,73.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4780,0.0000,0.0000,0.0000
389607,15:56:39,SAFETY,8.05,80.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4800,0.0000,0.0000,0.0000
389707,15:56:39,SAFETY,8.05,80.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4780,0.0000,0.0000,0.0000
389807,15:56:39,SAFETY,8.05,80.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4800,0.0000,0.0000,0.0000
389907,15:56:39,SAFETY,8.05,80.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4790,0.0000,0.0000,0.0000
390007,15:56:39,SAFETY,8.05,80.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4770,0.0000,0.0000,0.0000
390107,15:56:39,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4780,0.0000,0.0000,0.0000
390207,15:56:39,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4770,0.0000,0.0000,0.0000
390309,15:56:40,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4770,0.0000,0.0000,0.0000
390409,15:56:40,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4750,0.0000,0.0000,0.0000
390509,15:56:40,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4750,0.0000,0.0000,0.0000
390609,15:56:40,SAFETY,8.05,80.4,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4720,0.0000,0.0000,0.0000
390713,15:56:40,SAFETY,8.05,80.4,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4730,0.0000,0.0000,0.0000
390813,15:56:40,SAFETY,8.05,80.4,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4710,0.0000,0.0000,0.0000
390913,15:56:40,SAFETY,8.05,80.4,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4730,0.0000,0.0000,0.0000
391013,15:56:40,SAFETY,8.05,80.4,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4700,0.0000,0.0000,0.0000
391113,15:56:40,SAFETY,7.97,75.9,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4690,0.0000,0.0000,0.0000
391213,15:56:40,SAFETY,7.97,75.9,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4690,0.0000,0.0000,0.0000
391313,15:56:41,SAFETY,7.97,75.9,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4670,0.0000,0.0000,0.0000
391413,15:56:41,SAFETY,7.97,75.9,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4660,0.0000,0.0000,0.0000
391513,15:56:41,SAFETY,7.97,75.9,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4640,0.0000,0.0000,0.0000
391613,15:56:41,SAFETY,8.01,78.3,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4610,0.0000,0.0000,0.0000
391713,15:56:41,SAFETY,8.01,78.3,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4630,0.0000,0.0000,0.0000
391813,15:56:41,SAFETY,8.01,78.3,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4600,0.0000,0.0000,0.0000
391913,15:56:41,SAFETY,8.01,78.3,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4590,0.0000,0.0000,0.0000
392013,15:56:41,SAFETY,8.01,78.3,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4600,0.0000,0.0000,0.0000
392113,15:56:41,SAFETY,8.03,79.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4590,0.0000,0.0000,0.0000
392213,15:56:41,SAFETY,8.03,79.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
392316,15:56:42,SAFETY,8.03,79.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4560,0.0000,0.0000,0.0000
392416,15:56:42,SAFETY,8.03,79.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4540,0.0000,0.0000,0.0000
392516,15:56:42,SAFETY,8.03,79.2,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4530,0.0000,0.0000,0.0000
392616,15:56:42,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4520,0.0000,0.0000,0.0000
392718,15:56:42,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4510,0.0000,0.0000,0.0000
392818,15:56:42,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4490,0.0000,0.0000,0.0000
392918,15:56:42,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4490,0.0000,0.0000,0.0000
393018,15:56:42,SAFETY,7.98,76.8,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4480,0.0000,0.0000,0.0000
393122,15:56:42,SAFETY,7.97,76.3,0.1000,0.1000,0.0018,0.0654,1.5000,1.3910,0.0636,4.8657,-0.0669,-0.0364,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4470,0.0000,0.0000,0.0000
393222,15:56:42,ALTITUDE_HOLD,7.97,76.3,0.1000,0.0000,0.0000,0.0654,1.5000,1.3910,0.0636,0.0000,-0.0669,0.0000,0.6273,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4470,0.0000,0.0000,0.0000
393322,15:56:43,ALTITUDE_HOLD,7.97,76.3,0.1090,0.0000,0.0000,0.6318,1.5000,0.4470,0.6318,0.0000,5.7963,2.0447,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4470,0.0000,0.0000,0.0000
393422,15:56:43,ALTITUDE_HOLD,7.97,76.3,0.1000,0.0000,0.0000,0.6318,1.5000,0.4470,0.6318,0.0000,0.0000,1.3631,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4460,0.0000,0.0000,0.0000
393525,15:56:43,ALTITUDE_HOLD,7.97,76.3,0.1250,-0.0080,-0.0002,0.6324,1.5000,0.4460,0.6326,0.0000,0.0061,0.8412,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4460,0.0000,0.0000,0.0000
393625,15:56:43,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0000,-0.0006,0.6324,1.5000,0.4460,0.6330,0.0000,0.0041,0.5622,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4460,0.0000,0.0000,0.0000
393725,15:56:43,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.0100,-0.0012,0.6330,1.5000,0.4450,0.6342,0.0000,0.0118,0.3787,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4440,0.0000,0.0000,0.0000
393825,15:56:43,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0200,-0.0014,0.6318,1.5000,0.4470,0.6332,0.0000,-0.0092,0.2494,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4470,0.0000,0.0000,0.0000
393953,15:56:43,ALTITUDE_HOLD,7.81,67.2,0.1670,0.0000,-0.0009,0.6318,1.5000,0.4470,0.6327,0.0000,-0.0032,0.1344,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4450,0.0000,0.0000,0.0000
394053,15:56:43,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0000,-0.0001,0.6318,1.5000,0.4470,0.6319,0.0000,-0.0082,0.0869,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4470,0.0000,0.0000,0.0000
394153,15:56:43,ALTITUDE_HOLD,7.74,63.3,0.1000,0.0300,0.0011,0.6300,1.5000,0.4500,0.6289,0.0000,-0.0293,0.0482,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4500,0.0000,0.0000,0.0000
394253,15:56:43,ALTITUDE_HOLD,7.74,63.3,0.1000,0.0100,0.0031,0.6294,1.5000,0.4510,0.6263,0.0000,-0.0265,0.0233,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4510,0.0000,0.0000,0.0000
394356,15:56:44,ALTITUDE_HOLD,7.74,63.3,0.1000,0.0100,0.0054,0.6288,1.5000,0.4520,0.6234,0.0000,-0.0287,0.0060,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4570,0.0000,0.0000,0.0000
394456,15:56:44,ALTITUDE_HOLD,7.74,63.3,0.1000,0.0700,0.0084,0.6246,1.5000,0.4590,0.6162,0.0000,-0.0723,-0.0201,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4590,0.0000,0.0000,0.0000
394556,15:56:44,ALTITUDE_HOLD,7.74,63.3,0.1000,0.0400,0.0135,0.6222,1.5000,0.4630,0.6087,0.0000,-0.0748,-0.0384,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4630,0.0000,0.0000,0.0000
394656,15:56:44,ALTITUDE_HOLD,7.75,64.0,0.1000,0.0200,0.0191,0.6210,1.5000,0.4650,0.6019,0.0000,-0.0679,-0.0482,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4670,0.0000,0.0000,0.0000
394756,15:56:44,ALTITUDE_HOLD,7.75,64.0,0.1000,0.0500,0.0237,0.6180,1.5000,0.4700,0.5943,0.0000,-0.0766,-0.0577,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4700,0.0000,0.0000,0.0000
394856,15:56:44,ALTITUDE_HOLD,7.75,64.0,0.1000,0.0300,0.0278,0.6162,1.5000,0.4730,0.5884,0.0000,-0.0590,-0.0581,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4730,0.0000,0.0000,0.0000
394956,15:56:44,ALTITUDE_HOLD,7.75,64.0,0.1000,0.0500,0.0314,0.6132,1.5000,0.4780,0.5818,0.0000,-0.0660,-0.0608,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4780,0.0000,0.0000,0.0000
395056,15:56:44,ALTITUDE_HOLD,7.75,64.0,0.1000,0.0600,0.0350,0.6096,1.5000,0.4840,0.5746,0.0000,-0.0720,-0.0645,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4840,0.0000,0.0000,0.0000
395159,15:56:44,ALTITUDE_HOLD,7.86,69.8,0.1000,0.0300,0.0386,0.6078,1.5000,0.4870,0.5692,0.0000,-0.0531,-0.0607,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4910,0.0000,0.0000,0.0000
395259,15:56:44,ALTITUDE_HOLD,7.86,69.8,0.1000,0.0800,0.0417,0.6030,1.5000,0.4950,0.5613,0.0000,-0.0797,-0.0670,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.4960,0.0000,0.0000,0.0000
395359,15:56:45,ALTITUDE_HOLD,7.86,69.8,0.1000,0.0600,0.0454,0.5994,1.5000,0.5010,0.5540,0.0000,-0.0730,-0.0690,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5020,0.0000,0.0000,0.0000
395459,15:56:45,ALTITUDE_HOLD,7.86,69.8,0.1000,0.0600,0.0494,0.5958,1.5000,0.5070,0.5464,0.0000,-0.0755,-0.0712,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5110,0.0000,0.0000,0.0000
395559,15:56:45,ALTITUDE_HOLD,7.86,69.8,0.1000,0.0900,0.0534,0.5904,1.5000,0.5160,0.5370,0.0000,-0.0939,-0.0787,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5160,0.0000,0.0000,0.0000
395659,15:56:45,ALTITUDE_HOLD,7.90,72.3,0.1000,0.0900,0.0583,0.5850,1.5000,0.5250,0.5267,0.0000,-0.1030,-0.0868,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5250,0.0000,0.0000,0.0000
395759,15:56:45,ALTITUDE_HOLD,7.90,72.3,0.1000,0.0700,0.0636,0.5808,1.5000,0.5320,0.5172,0.0000,-0.0949,-0.0895,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5320,0.0000,0.0000,0.0000
395859,15:56:45,ALTITUDE_HOLD,7.90,72.3,0.1000,0.1100,0.0687,0.5742,1.5000,0.5430,0.5055,0.0000,-0.1172,-0.0987,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5430,0.0000,0.0000,0.0000
395962,15:56:45,ALTITUDE_HOLD,7.90,72.3,0.1000,0.0500,0.0733,0.5712,1.5000,0.5480,0.4979,0.0000,-0.0759,-0.0911,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5510,0.0000,0.0000,0.0000
396062,15:56:45,ALTITUDE_HOLD,7.90,72.3,0.1000,0.0900,0.0763,0.5658,1.5000,0.5570,0.4895,0.0000,-0.0849,-0.0890,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5610,0.0000,0.0000,0.0000
396162,15:56:45,ALTITUDE_HOLD,7.81,67.4,0.1000,0.1100,0.0790,0.5592,1.5000,0.5680,0.4802,0.0000,-0.0927,-0.0903,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5710,0.0000,0.0000,0.0000
396262,15:56:45,ALTITUDE_HOLD,7.81,67.4,0.1000,0.0900,0.0824,0.5538,1.5000,0.5770,0.4714,0.0000,-0.0880,-0.0895,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5820,0.0000,0.0000,0.0000
396362,15:56:46,ALTITUDE_HOLD,7.81,67.4,0.1010,0.1287,0.0864,0.5460,1.5000,0.5900,0.4596,0.0000,-0.1165,-0.0986,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5900,0.0000,0.0000,0.0000
396462,15:56:46,ALTITUDE_HOLD,7.81,67.4,0.1010,0.0792,0.0906,0.5412,1.5000,0.5980,0.4506,0.0000,-0.0889,-0.0953,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.5980,0.0000,0.0000,0.0000
396562,15:56:46,ALTITUDE_HOLD,7.81,67.4,0.1000,0.1300,0.0943,0.5334,1.5000,0.6110,0.4391,0.0000,-0.1158,-0.1021,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6110,0.0000,0.0000,0.0000
396662,15:56:46,ALTITUDE_HOLD,7.89,71.6,0.1010,0.0990,0.0980,0.5274,1.5000,0.6210,0.4294,0.0000,-0.0955,-0.0999,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6210,0.0000,0.0000,0.0000
396765,15:56:46,ALTITUDE_HOLD,7.89,71.6,0.1000,0.0800,0.1006,0.5226,1.5000,0.6290,0.4220,0.0000,-0.0746,-0.0915,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6360,0.0000,0.0000,0.0000
396865,15:56:46,ALTITUDE_HOLD,7.89,71.6,0.1000,0.1400,0.1023,0.5142,1.5000,0.6430,0.4119,0.0000,-0.1003,-0.0944,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6430,0.0000,0.0000,0.0000
396965,15:56:46,ALTITUDE_HOLD,7.89,71.6,0.1000,0.0800,0.1040,0.5094,1.5000,0.6510,0.4054,0.0000,-0.0647,-0.0845,1.0000,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6600,0.0000,0.0000,0.0000
397065,15:56:46,ALTITUDE_HOLD,7.89,71.6,0.1000,0.1600,0.1059,0.4998,1.5000,0.6670,0.3939,0.0394,-0.1156,-0.0949,0.9887,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6680,0.0000,0.0000,0.0000
397165,15:56:46,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0900,0.1085,0.4944,1.5000,0.6760,0.3859,0.0780,-0.0799,-0.0899,0.9726,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6760,0.0000,0.0000,0.0000
397265,15:56:46,ALTITUDE_HOLD,7.81,67.2,0.1000,0.1500,0.1113,0.4854,1.5000,0.6910,0.3741,0.1154,-0.1178,-0.0992,0.9468,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6910,0.0000,0.0000,0.0000
397365,15:56:47,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0700,0.1134,0.4812,1.5000,0.6980,0.3678,0.1522,-0.0628,-0.0871,0.9348,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.6980,0.0000,0.0000,0.0000
397465,15:56:47,ALTITUDE_HOLD,7.81,67.2,0.1000,0.2000,0.1154,0.4692,1.5000,0.7180,0.3538,0.1876,-0.1407,-0.1050,0.9032,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.7180,0.0000,0.0000,0.0000
397568,15:56:47,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0800,0.1185,0.4644,1.5000,0.7260,0.3459,0.2221,-0.0790,-0.0963,0.8869,2.500,0.100,0.000,3.100,1.500,0.080,0.600,0.7240,0.0000,0.0000,0.0000
